n_params_history,total_elapsed,cycle_times,final_l2,final_n_params,method,Pe,seed,peak_bytes,n_params,elapsed
"[910, 1560, 2210, 2860]",1458.9336733000237,"[97.08160609996412, 92.12755999999354, 120.18675039999653]",3.2031524181365967,2860,ra_pikan,500.0,789,1414747,2860,1458.9336733000237
