l2_errors,gini_history,n_params_history,total_elapsed,cycle_times,final_l2,final_n_params,method,nu,seed,peak_bytes,n_params,elapsed
"[0.410128116607666, 0.3240468502044678, 0.3279269337654114, 0.3328322172164917, 0.36122503876686096]","[0.5479521713234485, 0.7951544733761676, 0.6314528440094235]","[910, 1560, 2210, 2860]",996.5561719000107,"[241.47154900000896, 66.16796450002585, 75.52661319996696]",0.36122503876686096,2860,ra_pikan,0.001,1234,1396414,2860,996.5561719000107
