l2_errors,gini_history,n_params_history,total_elapsed,cycle_times,final_l2,final_n_params,method,nu,seed,peak_bytes,n_params,elapsed
"[0.3511919379234314, 0.4110237658023834, 0.3793078660964966, 0.4056100845336914, 0.4045073688030243]","[0.5741137937057609, 0.6622872305073431, 0.680726021046204]","[910, 1560, 2210, 2860]",625.5747637000168,"[55.588210200017784, 37.809434099996, 44.2331744999974]",0.4045073688030243,2860,ra_pikan,0.01,3141,1383741,2860,625.5747637000168
