l2_errors,gini_history,n_params_history,total_elapsed,cycle_times,final_l2,final_n_params,method,nu,seed,peak_bytes,n_params,elapsed
"[0.4033361077308655, 0.46255677938461304, 0.4215022623538971, 0.38101381063461304, 0.38628360629081726]","[0.5645771678147196, 0.8697252125803732, 0.7287375195852729]","[910, 1560, 2210, 2860]",886.6318133000168,"[207.9097714999807, 70.88570549996803, 242.87362840003334]",0.38628360629081726,2860,ra_pikan,0.001,123,1397104,2860,886.6318133000168
