l2_errors,gini_history,n_params_history,total_elapsed,cycle_times,final_l2,final_n_params,method,nu,seed,peak_bytes,n_params,elapsed
"[0.3863796889781952, 0.37218379974365234, 0.3549950420856476, 0.36296504735946655, 0.32788318395614624]","[0.5598678176658707, 0.641983487902128, 0.7986426444769784]","[910, 1560, 2210, 2860]",321.1544380999985,"[27.94891750003444, 19.522761700034607, 23.871503699978348]",0.32788318395614624,2860,ra_pikan,0.005,4096,1383851,2860,321.1544380999985
