l2_errors,gini_history,n_params_history,total_elapsed,cycle_times,final_l2,final_n_params,method,nu,seed,peak_bytes,n_params,elapsed
"[0.3478464186191559, 0.2543632984161377, 0.24910622835159302, 0.23044419288635254, 0.24950167536735535]","[0.5523116620266812, 0.6295491335845738, 0.6091126363939037]","[910, 1560, 2210, 2860]",474.9124053000123,"[123.31338489998598, 28.225546999950893, 33.524984600022435]",0.24950167536735535,2860,ra_pikan,0.01,6789,1392519,2860,474.9124053000123
