step,loss
0,51.0726203918457
1,48.29800796508789
2,46.430992126464844
3,44.830604553222656
4,42.97787094116211
5,40.93980407714844
6,38.90089797973633
7,36.958518981933594
8,35.09868240356445
9,33.2442626953125
10,31.33132553100586
11,29.34619140625
12,27.314651489257812
13,25.27574920654297
14,23.260051727294922
15,21.278949737548828
16,19.32657241821289
17,17.39189910888672
18,15.472757339477539
19,13.582653045654297
20,11.747847557067871
21,9.998664855957031
22,8.360461235046387
23,6.848721027374268
24,5.470859050750732
25,4.233613967895508
26,3.149968147277832
27,2.239274501800537
28,1.5199544429779053
29,0.9991155862808228
30,0.6668223142623901
31,0.5006439685821533
32,0.47607260942459106
33,0.57048499584198
34,0.756725013256073
35,0.9959333539009094
36,1.241397500038147
37,1.4526655673980713
38,1.6059582233428955
39,1.6918889284133911
40,1.7074259519577026
41,1.653224229812622
42,1.5373756885528564
43,1.377082347869873
44,1.1939014196395874
45,1.006678581237793
46,0.8284482359886169
47,0.6681414842605591
48,0.5331234931945801
49,0.4289507269859314
50,0.3573152720928192
51,0.31535211205482483
52,0.29756274819374084
53,0.29839980602264404
54,0.31321007013320923
55,0.3374810814857483
56,0.3661581575870514
57,0.3942453861236572
58,0.4180607795715332
59,0.43575531244277954
60,0.44667208194732666
61,0.4504850506782532
62,0.44705429673194885
63,0.4369058609008789
64,0.4214887022972107
65,0.4027436375617981
66,0.3824140727519989
67,0.3618010878562927
68,0.3420303463935852
69,0.32429239153862
70,0.30964067578315735
71,0.2986060380935669
72,0.29111453890800476
73,0.28678998351097107
74,0.28523126244544983
75,0.28597351908683777
76,0.28832241892814636
77,0.2914120554924011
78,0.29447928071022034
79,0.29703643918037415
80,0.29879051446914673
81,0.29950588941574097
82,0.2990349233150482
83,0.29743680357933044
84,0.29497355222702026
85,0.29196062684059143
86,0.28865814208984375
87,0.2852959632873535
88,0.28212592005729675
89,0.27937716245651245
90,0.2771728038787842
91,0.27551954984664917
92,0.2743751108646393
93,0.27368927001953125
94,0.27338188886642456
95,0.2733217179775238
96,0.2733624577522278
97,0.273392915725708
98,0.2733432948589325
99,0.27315789461135864
100,0.27278995513916016
101,0.2722248435020447
102,0.27148887515068054
103,0.27062714099884033
104,0.2696800231933594
105,0.2686860263347626
106,0.2676914930343628
107,0.26674264669418335
108,0.2658672630786896
109,0.2650749087333679
110,0.2643655240535736
111,0.26373690366744995
112,0.26317790150642395
113,0.2626648545265198
114,0.2621738016605377
115,0.261686235666275
116,0.2611885666847229
117,0.26066747307777405
118,0.26011326909065247
119,0.2595251202583313
120,0.25890836119651794
121,0.25826922059059143
122,0.25761377811431885
123,0.2569507360458374
124,0.25628969073295593
125,0.2556370198726654
126,0.25499600172042847
127,0.25436800718307495
128,0.25375381112098694
129,0.25315171480178833
130,0.252557635307312
131,0.25196754932403564
132,0.25137776136398315
133,0.2507856488227844
134,0.25018811225891113
135,0.24958330392837524
136,0.2489711344242096
137,0.24835211038589478
138,0.2477276623249054
139,0.24709853529930115
140,0.24646690487861633
141,0.24583441019058228
142,0.24520213901996613
143,0.24457094073295593
144,0.24394111335277557
145,0.2433127760887146
146,0.24268567562103271
147,0.2420588582754135
148,0.24143166840076447
149,0.2408035397529602
150,0.2401738315820694
151,0.2395419031381607
152,0.2389076203107834
153,0.23827120661735535
154,0.23763258755207062
155,0.2369919717311859
156,0.23634980618953705
157,0.23570650815963745
158,0.23506225645542145
159,0.23441722989082336
160,0.2337716668844223
161,0.23312565684318542
162,0.23247893154621124
163,0.2318316251039505
164,0.2311834692955017
165,0.23053449392318726
166,0.2298843115568161
167,0.22923307120800018
168,0.22858066856861115
169,0.22792716324329376
170,0.22727245092391968
171,0.226616770029068
172,0.22596020996570587
173,0.22530274093151093
174,0.22464445233345032
175,0.22398532927036285
176,0.22332580387592316
177,0.22266548871994019
178,0.22200457751750946
179,0.221342995762825
180,0.22068069875240326
181,0.22001773118972778
182,0.21935418248176575
183,0.21868988871574402
184,0.21802498400211334
185,0.21735942363739014
186,0.21669317781925201
187,0.2160264104604721
188,0.21535919606685638
189,0.2146914154291153
190,0.21402306854724884
191,0.21335439383983612
192,0.21268539130687714
193,0.2120157927274704
194,0.211345836520195
195,0.2106756865978241
196,0.21000510454177856
197,0.20933428406715393
198,0.20866315066814423
199,0.2079915553331375
200,0.20731990039348602
201,0.2066478431224823
202,0.205975741147995
203,0.20530346035957336
204,0.20463097095489502
205,0.2039584219455719
206,0.20328572392463684
207,0.2026129513978958
208,0.20194023847579956
209,0.20126742124557495
210,0.20059461891651154
211,0.1999218612909317
212,0.19924917817115784
213,0.19857658445835114
214,0.19790403544902802
215,0.1972317099571228
216,0.1965595930814743
217,0.19588753581047058
218,0.19521567225456238
219,0.19454418122768402
220,0.1938728541135788
221,0.1932019144296646
222,0.1925313025712967
223,0.19186100363731384
224,0.19119107723236084
225,0.1905217319726944
226,0.18985265493392944
227,0.18918393552303314
228,0.18851585686206818
229,0.187848299741745
230,0.18718133866786957
231,0.18651483952999115
232,0.18584905564785004
233,0.1851837933063507
234,0.18451930582523346
235,0.18385544419288635
236,0.18319229781627655
237,0.1825299859046936
238,0.18186837434768677
239,0.18120752274990082
240,0.18054760992527008
241,0.1798885315656662
242,0.17923030257225037
243,0.17857305705547333
244,0.17791663110256195
245,0.17726139724254608
246,0.17660701274871826
