l2_errors,gini_history,n_params_history,total_elapsed,cycle_times,final_l2,final_n_params,method,nu,seed,peak_bytes,n_params,elapsed
"[0.41404783725738525, 0.4544728398323059, 0.4254327416419983, 0.378408282995224, 0.3798118829727173]","[0.5802123231676696, 0.8563971025252021, 0.6426031122643315]","[910, 1560, 2210, 2860]",417.1406128000235,"[104.16930269997101, 29.105177999997977, 112.88479660003213]",0.3798118829727173,2860,ra_pikan,0.001,3141,1388377,2860,417.1406128000235
