l2_errors,gini_history,n_params_history,total_elapsed,final_l2,final_n_params,method,nu,seed,peak_bytes,n_params,elapsed
"[0.37654954195022583, 0.22122257947921753, 0.2616693079471588, 0.3434741497039795]","[0.5678752105067305, 0.6176870926437164, 0.6658174292969627]","[910, 1820, 2730, 2730]",480.77785280000535,0.3434741497039795,2730,uniform_pikan,0.005,123,1342149,2730,480.77785280000535
