l2_errors,gini_history,n_params_history,total_elapsed,final_l2,final_n_params,method,nu,seed,peak_bytes,n_params,elapsed
"[0.36231955885887146, 0.1276302933692932, 0.1866203248500824, 0.15592354536056519]","[0.5597711459289706, 0.651376307772855, 0.624285428960362]","[910, 1820, 2730, 2730]",446.8040059999912,0.15592354536056519,2730,uniform_pikan,0.01,456,1332923,2730,446.8040059999912
