l2_errors,gini_history,n_params_history,total_elapsed,cycle_times,final_l2,final_n_params,method,nu,seed,peak_bytes,n_params,elapsed
"[0.4248776435852051, 0.37082400918006897, 0.34763699769973755, 0.3140770494937897, 0.35555046796798706]","[0.5451904646090066, 0.7918715375571638, 0.672091398349849]","[910, 1560, 2210, 2860]",581.1019480999676,"[170.77892100001918, 38.727878400008194, 45.07347409997601]",0.35555046796798706,2860,ra_pikan,0.001,5678,1389065,2860,581.1019480999676
