l2_errors,gini_history,n_params_history,total_elapsed,cycle_times,final_l2,final_n_params,method,nu,seed,peak_bytes,n_params,elapsed
"[0.4124068021774292, 0.3739331066608429, 0.37915119528770447, 0.3436553180217743, 0.3765299618244171]","[0.5646611616109045, 0.660000984531916, 0.7095609843530141]","[910, 1560, 2210, 2860]",471.88150109996786,"[42.0659923000494, 29.622414899989963, 33.77901220001513]",0.3765299618244171,2860,ra_pikan,0.001,2024,1378083,2860,471.88150109996786
