l2_errors,gini_history,n_params_history,total_elapsed,final_l2,final_n_params,method,nu,seed,peak_bytes,n_params,elapsed
"[0.3893870413303375, 0.2618105709552765, 0.29722538590431213, 0.30024954676628113]","[0.5671277130269354, 0.7313085052448323, 0.7757307281255625]","[910, 1820, 2730, 2730]",422.6923878000234,0.30024954676628113,2730,uniform_pikan,0.005,2024,1341697,2730,422.6923878000234
