l2_errors,gini_history,n_params_history,total_elapsed,cycle_times,final_l2,final_n_params,method,nu,seed,peak_bytes,n_params,elapsed
"[0.38973113894462585, 0.37213292717933655, 0.33057206869125366, 0.3063170909881592, 0.2515481114387512]","[0.5580967271747354, 0.6549477920207307, 0.8339142253624447]","[910, 1560, 2210, 2860]",944.0422067000181,"[64.40250589995412, 239.47841460001655, 69.00723310001194]",0.2515481114387512,2860,ra_pikan,0.005,42,1396734,2860,944.0422067000181
