l2_errors,gini_history,n_params_history,total_elapsed,cycle_times,final_l2,final_n_params,method,nu,seed,peak_bytes,n_params,elapsed
"[0.3991868197917938, 0.36827725172042847, 0.33907052874565125, 0.23121419548988342, 0.23399615287780762]","[0.5497039648551031, 0.7426633729028782, 0.7560817461109313]","[910, 1560, 2210, 2860]",487.0815680999658,"[142.85479640000267, 28.491694100026507, 109.25629029999254]",0.23399615287780762,2860,ra_pikan,0.005,5678,1391715,2860,487.0815680999658
