n_params_history,total_elapsed,cycle_times,final_l2,final_n_params,method,Pe,seed,peak_bytes,n_params,elapsed
"[910, 1560, 2210, 2860]",3091.988999699999,"[228.66390620003222, 256.1332899000263, 273.1958127000253]",2.1976418495178223,2860,ra_pikan,100.0,123,1421069,2860,3091.988999699999
