n_params_history,total_elapsed,cycle_times,final_l2,final_n_params,method,eps,seed,peak_bytes,n_params,elapsed
"[910, 1560, 2210, 2860]",326.7409422000055,"[93.35848190000979, 65.43366579996655, 81.11834039998939]",0.0005344449309632182,2860,ra_pikan,0.1,42,79354901,2860,326.7409422000055
