l2_errors,gini_history,n_params_history,total_elapsed,cycle_times,final_l2,final_n_params,method,nu,seed,peak_bytes,n_params,elapsed
"[0.357479453086853, 0.21035028994083405, 0.21476897597312927, 0.14055052399635315, 0.15531490743160248]","[0.554895756753534, 0.6742360665985803, 0.6444529465091778]","[910, 1560, 2210, 2860]",353.50117910001427,"[92.38600490003591, 19.73804150003707, 82.50676650000969]",0.15531490743160248,2860,ra_pikan,0.01,4096,1391061,2860,353.50117910001427
