layer_idx,in_idx,out_idx,formula,r2
0,0,0,0.2045*x + -0.0299*x^2 + -0.3240*sin,0.8783205151557922
0,0,1,-0.1979*x^2 + -0.2496*cos + 0.5580*sqrt,0.654314398765564
0,0,2,0.1127*x^3 + -0.1848*exp + 0.5363*sqrt,0.6515533924102783
0,0,3,-0.0968*cos + 0.0692*exp + -0.0983*log,0.8372208476066589
0,0,4,0.3673*1 + -0.0900*sin + -0.3793*sqrt,0.7261694669723511
0,0,5,-0.2434*x + 0.0741*x^3 + -0.0632*sqrt,0.8679378032684326
0,0,6,-0.2382*1 + -0.9380*sin + 0.8183*tanh,0.9123278856277466
0,0,7,-0.1480*x^2 + -0.2638*cos + 0.3549*sqrt,0.8767200112342834
0,0,8,-0.2117*x^2 + 0.1587*exp + -0.3885*tanh,0.8811756372451782
0,0,9,0.1020*x^3 + 5.4122*sin + -6.0073*tanh,0.6979473233222961
1,0,0,1.0096*1 + 0.2538*sin + -0.0776*exp,0.770780086517334
1,0,1,0.5644*x + -0.8260*cos + -0.3692*exp,0.8351360559463501
1,0,2,-0.1029*x^2 + 0.4272*sqrt + 0.0879*tanh,0.7921628952026367
1,0,3,1.2224*1 + 0.7202*x + -1.1637*tanh,0.6814910173416138
1,0,4,0.0252*x^3 + 0.2127*log + -0.5152*sqrt,0.6017071008682251
1,0,5,0.6316*1 + 0.0241*x^3 + -0.2858*sqrt,0.9118295907974243
1,0,6,0.2186*1 + -0.0494*exp + 0.1162*tanh,0.5575531125068665
1,0,7,0.8366*1 + -0.0854*exp + 0.2359*tanh,0.7750905156135559
1,0,8,-0.3037*x + 0.3301*cos + 0.1625*exp,0.6022666096687317
1,0,9,0.0607*cos + 0.1011*exp + -0.1498*tanh,0.8766542673110962
1,1,0,-0.1317*x^3 + 0.5460*cos + 0.2354*exp,0.8134182691574097
1,1,1,-1.2865*1 + 0.0423*exp + -0.0856*tanh,0.3154452443122864
1,1,2,0.1127*x^3 + -0.2131*exp + 0.8379*sqrt,0.6201267242431641
1,1,3,1.1502*1 + 0.2368*x + -0.1428*exp,0.9340187311172485
1,1,4,-0.6870*1 + 0.6738*x + -1.0897*tanh,0.9453749656677246
1,1,5,-0.2981*x + 0.3774*cos + 0.1579*exp,0.9349367618560791
1,1,6,0.0747*1 + -2.3809*sin + 2.4711*tanh,0.5177565217018127
1,1,7,0.8506*1 + -0.1417*sqrt + -0.0161*tanh,0.623225212097168
1,1,8,0.5834*1 + 0.0284*x^3 + 0.0050*x^4,0.8409563899040222
1,1,9,0.1954*1 + 2.1723*sin + -2.4089*tanh,0.7070277333259583
1,2,0,-0.4914*x + 0.4891*cos + 0.2695*exp,0.9031844139099121
1,2,1,-1.2522*1 + -0.3127*x + 0.4454*tanh,0.9593079090118408
1,2,2,-0.1595*x^2 + 0.1338*exp + -0.4467*tanh,0.7816880941390991
1,2,3,1.0391*1 + 0.0573*x^3 + -0.0710*exp,0.7343652248382568
1,2,4,-0.4638*1 + 0.0220*x^3 + 0.1049*log,0.8676204681396484
1,2,5,0.3126*cos + 0.1240*exp + -0.4177*tanh,0.8092959523200989
1,2,6,-0.0959*x^2 + -0.0970*sin + 0.5288*sqrt,0.9027324914932251
1,2,7,0.8545*1 + 0.0905*exp + -0.4178*sqrt,0.749143123626709
1,2,8,0.5791*1 + 0.0300*x^3 + 0.1926*sqrt,0.891726553440094
1,2,9,0.2445*sin + 0.4474*cos + 0.0973*log,0.9272710680961609
1,3,0,0.7822*1 + 0.0531*exp + -0.0904*tanh,0.7499152421951294
1,3,1,-1.1454*1 + 0.2685*sin + -0.1184*cos,0.9799320101737976
1,3,2,0.3364*x + -0.0426*log + -0.4718*tanh,0.7949910759925842
1,3,3,1.3004*1 + 0.3015*x^2 + -1.0936*sqrt,0.6159565448760986
