l2_errors,gini_history,n_params_history,total_elapsed,final_l2,final_n_params,method,nu,seed,peak_bytes,n_params,elapsed
"[0.38973113894462585, 0.2919815480709076, 0.3141246736049652, 0.27188560366630554]","[0.5580967271747354, 0.6231872940803149, 0.637332363941193]","[910, 1820, 2730, 2730]",439.17765269998927,0.27188560366630554,2730,uniform_pikan,0.005,42,1345713,2730,439.17765269998927
