l2_errors,gini_history,n_params_history,total_elapsed,cycle_times,final_l2,final_n_params,method,nu,seed,peak_bytes,n_params,elapsed
"[0.4104805588722229, 0.3708146810531616, 0.36035630106925964, 0.2832445800304413, 0.28645431995391846]","[0.5535861848795789, 0.8303841200633514, 0.6820820681548058]","[910, 1560, 2210, 2860]",478.4878536000033,"[139.3293263000087, 28.43747889995575, 108.76209360000212]",0.28645431995391846,2860,ra_pikan,0.001,4096,1387777,2860,478.4878536000033
