l2_errors,gini_history,n_params_history,total_elapsed,final_l2,final_n_params,method,nu,seed,peak_bytes,n_params,elapsed
"[0.410128116607666, 0.32982054352760315, 0.2881965935230255, 0.2752414047718048]","[0.5479521713234485, 0.6410884556724495, 0.733986070548209]","[910, 1820, 2730, 2730]",477.77661500000977,0.2752414047718048,2730,uniform_pikan,0.001,1234,1343261,2730,477.77661500000977
