layer_idx,in_idx,out_idx,formula,r2
1,2,5,0.2943*x + -0.1587*exp + 0.1037*log,0.7141075134277344
1,2,6,1.7015*1 + -0.0831*exp + 0.3207*tanh,0.8551957011222839
1,2,7,0.3599*cos + 0.2016*exp + -0.6212*tanh,0.7997246980667114
1,2,8,-0.5714*1 + -1.4879*sin + 1.5146*tanh,0.5889217853546143
1,2,9,0.0402*1 + 0.6882*sin + -0.6752*tanh,0.784120500087738
1,3,0,-1.6149*1 + 0.4238*x + -0.7188*tanh,0.5893592834472656
1,3,1,0.6238*1 + 0.1055*exp + -0.5100*tanh,0.9546753168106079
1,3,2,-0.0354*x^3 + 0.0826*exp + -0.0194*log,0.8094760775566101
1,3,3,0.1129*x + -0.0557*x^3 + -0.0835*cos,0.7021457552909851
1,3,4,0.0384*x^4 + -0.2497*exp + 0.6225*tanh,0.8304108381271362
1,3,5,-0.4459*1 + -0.1090*sqrt + -0.1061*tanh,0.7109161615371704
1,3,6,1.5519*1 + 0.0208*exp + -0.0308*log,0.47924304008483887
1,3,7,0.4297*x^2 + 0.8995*cos + -0.6963*sqrt,0.8825373649597168
1,3,8,-0.6408*1 + -0.1272*sin + 0.0561*exp,0.7553237080574036
1,3,9,-0.0764*x^3 + -0.0251*x^4 + 0.0882*exp,0.8430506587028503
1,4,0,-1.5383*1 + -0.0634*sin + 0.0701*log,0.7619788646697998
1,4,1,-0.3986*x + 0.5302*cos + 0.2204*exp,0.8973522782325745
1,4,2,0.4963*x + -0.0507*log + -0.7469*tanh,0.8411863446235657
1,4,3,-0.1352*x + 0.0656*x^3 + -0.0639*exp,0.9066729545593262
1,4,4,0.3795*cos + -0.0596*exp + 0.1914*log,0.6516580581665039
1,4,5,-0.2873*1 + 0.0749*x^3 + -0.1161*exp,0.5244942903518677
1,4,6,1.5613*1 + -0.0426*x^3 + 0.1004*exp,0.8658786416053772
1,4,7,0.6209*1 + -0.3644*x + 0.6483*tanh,0.5537487268447876
1,4,8,-0.7471*1 + -0.1025*x^2 + 0.5683*sqrt,0.33804959058761597
1,4,9,-0.0682*x^3 + -0.0278*x^4 + 0.1269*exp,0.5641764998435974
1,5,0,-1.7219*1 + 0.8653*sin + -0.7797*tanh,0.8974263668060303
1,5,1,0.8972*1 + -0.4518*sqrt + 0.1271*tanh,0.6832512617111206
1,5,2,0.1576*x + -0.1099*x^2 + 0.4702*sqrt,0.9838386178016663
1,5,3,-0.0304*x^3 + 0.0106*x^4 + -0.3844*sqrt,0.7712243795394897
1,5,4,-0.1706*1 + 2.3827*sin + -2.3342*tanh,0.8306006193161011
1,5,5,-0.5927*1 + -0.0446*log + -0.0943*tanh,0.8115308880805969
1,5,6,1.6986*1 + -0.0363*x^3 + 0.2575*sin,0.7978154420852661
1,5,7,0.5680*1 + -0.0305*x^3 + -0.0483*log,0.7416461706161499
1,5,8,-0.5285*1 + -0.4416*x + 0.6581*tanh,0.8872043490409851
1,5,9,0.0956*1 + -0.0196*x^3 + -0.1102*sqrt,0.9361892938613892
1,6,0,-1.8064*1 + 0.2076*exp + -0.5656*tanh,0.7787753939628601
1,6,1,0.1106*x + 0.2105*x^2 + 0.7937*cos,0.7572766542434692
1,6,2,-0.2202*x^2 + -0.2399*sin + 0.5715*sqrt,0.9200659990310669
1,6,3,-0.1380*1 + 0.1997*x + -0.4716*tanh,0.8290728330612183
1,6,4,-0.0134*x^3 + -0.1309*cos + -0.2660*sqrt,0.6102180480957031
1,6,5,0.2396*x + -0.2871*cos + -0.1574*exp,0.7655391693115234
1,6,6,1.7592*1 + -0.0941*exp + 0.1757*tanh,0.903857409954071
1,6,7,0.4386*cos + 0.1881*exp + -0.3650*tanh,0.7580234408378601
1,6,8,-0.5298*1 + -0.1466*x + -0.0103*x^4,0.9516096115112305
1,6,9,1.2594*sin + 0.1575*sqrt + -1.2270*tanh,0.887355625629425
1,7,0,-1.6295*1 + -1.5715*sin + 1.6409*tanh,0.1942884922027588
1,7,1,1.0026*1 + 4.4726*sin + -4.7536*tanh,0.4764609932899475
1,7,2,0.0747*1 + 0.2199*x + -0.4265*tanh,0.7078920602798462
1,7,3,0.3550*sin + -0.1452*exp + 0.2517*sqrt,0.8635386824607849
1,7,4,-0.2428*1 + 0.0517*exp + -0.1802*tanh,0.35574638843536377
1,7,5,-0.1171*exp + 0.1414*log + 0.3437*tanh,0.6344612240791321
1,7,6,1.9250*1 + 0.2030*x^2 + -0.8426*sqrt,0.5628975033760071
1,7,7,0.4756*cos + 0.5780*sqrt + -0.0984*tanh,0.8458433151245117
1,7,8,-0.3417*cos + -0.1318*exp + 0.4030*tanh,0.5279362201690674
1,7,9,-0.1597*x + 0.0811*exp + -0.2516*sqrt,0.7030019164085388
1,8,0,-1.7265*1 + 0.7608*sin + -0.7171*tanh,0.7033569812774658
1,8,1,0.0177*x^3 + 0.6195*cos + 0.8217*sqrt,0.7480969429016113
1,8,2,0.3211*1 + -0.1814*cos + 0.1137*tanh,0.9750485420227051
1,8,3,0.0530*x^3 + -0.1275*exp + 0.4378*sqrt,0.7863571643829346
1,8,4,-0.2756*1 + 0.1175*sin + 0.1850*sqrt,0.9551527500152588
1,8,5,-0.0161*x^3 + -0.4009*cos + -0.2745*sqrt,0.9000484943389893
1,8,6,0.6228*x^2 + 0.0195*x^3 + 1.5885*cos,0.572013258934021
1,8,7,0.9316*1 + -0.6819*x + 1.0339*tanh,0.36417126655578613
1,8,8,-0.8971*1 + -0.2839*x^2 + 1.1145*sqrt,0.6150446534156799
1,8,9,-0.0427*x^3 + -0.0274*cos + 0.2500*sqrt,0.9753227233886719
1,9,0,-1.7198*1 + 0.0285*x^3 + -0.1020*sqrt,0.7426736354827881
1,9,1,-0.4030*x + 0.5913*cos + 0.2618*exp,0.5234454274177551
1,9,2,1.5558*sin + 0.0326*exp + -1.6841*tanh,0.3925958275794983
1,9,3,0.0297*x^4 + -0.1563*exp + 0.4466*tanh,0.8803955316543579
1,9,4,-0.2446*1 + 0.0645*exp + -0.1601*sqrt,0.9043598175048828
1,9,5,-0.5746*1 + 0.6283*x + -1.0675*tanh,0.8426187634468079
1,9,6,0.5022*x^2 + 1.6598*cos + -0.1339*tanh,0.936497688293457
1,9,7,-0.2720*x^2 + -0.1293*log + 1.3128*sqrt,0.872170090675354
1,9,8,-0.0366*x + -0.1710*x^2 + -0.5623*cos,0.7904216051101685
1,9,9,-0.0338*x^2 + -0.0427*x^3 + 0.0685*exp,0.8951610326766968
2,0,0,-0.1527*x^3 + 0.5669*cos + 0.3236*exp,0.9130625128746033
2,1,0,0.7987*1 + -2.6788*sin + 2.7923*tanh,0.2854132652282715
2,2,0,0.6964*1 + -0.1160*sin + -0.0817*log,0.5872994661331177
2,3,0,-0.1112*x^3 + 0.7396*cos + 0.1966*exp,0.9444770812988281
2,4,0,0.8861*1 + -0.2550*sin + 0.0559*exp,0.9147694110870361
2,5,0,1.1073*1 + 0.0129*x^4 + -0.4935*sqrt,0.8828385472297668
2,6,0,0.8147*1 + 0.3055*x + -0.5470*tanh,0.2790737748146057
2,7,0,0.9357*1 + -1.5192*sin + 1.5566*tanh,0.35861313343048096
2,8,0,0.4938*cos + -0.0687*log + 0.9759*sqrt,0.6993422508239746
2,9,0,0.9746*1 + 0.0219*x^3 + -0.0872*sin,0.6107670664787292
