l2_errors,gini_history,n_params_history,total_elapsed,final_l2,final_n_params,method,nu,seed,peak_bytes,n_params,elapsed
"[0.3588443100452423, 0.3518141806125641, 0.3779519200325012, 0.34891176223754883]","[0.5538021821976923, 0.6195730512108782, 0.6534787757538115]","[910, 1820, 2730, 2730]",446.8518429000105,0.34891176223754883,2730,uniform_pikan,0.01,42,1339113,2730,446.8518429000105
