l2_errors,gini_history,n_params_history,total_elapsed,final_l2,final_n_params,method,nu,seed,peak_bytes,n_params,elapsed
"[0.3991868197917938, 0.2132255882024765, 0.21700747311115265, 0.22403809428215027]","[0.5497039648551031, 0.6617754449670776, 0.7538323409742225]","[910, 1820, 2730, 2730]",448.21906009997474,0.22403809428215027,2730,uniform_pikan,0.005,5678,1345000,2730,448.21906009997474
