l2_errors,gini_history,n_params_history,total_elapsed,cycle_times,final_l2,final_n_params,method,nu,seed,peak_bytes,n_params,elapsed
"[0.3929961025714874, 0.4495411217212677, 0.4194844365119934, 0.3322276771068573, 0.3474563658237457]","[0.5624594198674773, 0.8152632748710101, 0.9074687141994429]","[910, 1560, 2210, 2860]",1035.2363980999799,"[218.1259907000349, 89.47760350001045, 317.69658399996115]",0.3474563658237457,2860,ra_pikan,0.005,456,1398478,2860,1035.2363980999799
