layer_idx,in_idx,out_idx,formula,r2
1,1,4,0.7239*cos + 0.0218*exp + 0.7960*sqrt,0.5194246172904968
1,1,5,0.5461*1 + -0.4569*x + 0.6224*tanh,0.9087570905685425
1,1,6,-0.1396*x^2 + 0.4288*sqrt + 0.0150*tanh,0.8414287567138672
1,1,7,-1.2148*1 + 0.0784*exp + -0.1959*tanh,0.3515963554382324
1,1,8,0.3671*x + -0.0253*exp + -0.4829*tanh,0.7967171669006348
1,1,9,-0.8217*1 + 0.0081*x^3 + -0.0062*x^4,0.2517074942588806
1,2,0,-1.4121*1 + -0.0948*x + 0.0622*x^2,0.5782544016838074
1,2,1,0.0650*x^3 + -0.2554*cos + -0.0567*exp,0.5834832787513733
1,2,2,-1.8318*sin + -0.0938*exp + 2.1741*tanh,0.6570159792900085
1,2,3,0.1343*x^3 + 0.0516*x^4 + -0.2516*exp,0.8345383405685425
1,2,4,1.2224*1 + 0.0812*x^3 + -0.1375*exp,0.7442022562026978
1,2,5,0.6476*1 + -0.1468*sin + -0.3141*sqrt,0.9426562190055847
1,2,6,0.0885*x + -0.0216*x^4 + 0.4076*sqrt,0.8359006643295288
1,2,7,-0.4600*x^2 + -1.0678*cos + 0.0379*exp,0.7466298937797546
1,2,8,0.1215*x^2 + -0.1864*sin + -0.4468*sqrt,0.9471229910850525
1,2,9,-0.9104*1 + -1.7365*sin + 1.7282*tanh,0.7265628576278687
1,3,0,-2.1415*1 + 0.6450*cos + 0.4919*sqrt,0.6359082460403442
1,3,1,-0.2941*1 + -2.4200*sin + 2.4226*tanh,0.7801082730293274
1,3,2,0.4711*x + -0.2089*sqrt + -0.6499*tanh,0.8063879013061523
1,3,3,-0.3580*1 + 0.1111*exp + -0.2670*tanh,0.9350743889808655
1,3,4,1.1954*1 + 0.0500*log + 0.0946*tanh,0.706930935382843
1,3,5,0.4734*1 + -0.4663*x + 0.8653*tanh,0.922396183013916
1,3,6,-0.0362*x + 0.0114*x^4 + -0.0335*log,0.8499956130981445
1,3,7,-1.2216*1 + -0.8629*x + 1.3406*tanh,0.665483832359314
1,3,8,0.1320*x^2 + -0.2780*sqrt + 0.1049*tanh,0.843957781791687
1,3,9,-0.8225*1 + -0.0596*x + -0.0251*x^2,0.8004512190818787
1,4,0,0.0249*x^3 + -0.8883*cos + -1.2419*sqrt,0.6171809434890747
1,4,1,-0.3917*1 + 0.4329*x + -0.4733*tanh,0.8051665425300598
1,4,2,-0.0161*x^3 + 0.0215*x^4 + -0.4974*sqrt,0.9114276766777039
1,4,3,-0.3068*1 + 1.9303*sin + -1.9639*tanh,0.4695466160774231
1,4,4,1.0000*1 + 0.0620*exp + -0.3297*tanh,0.8330553770065308
1,4,5,-0.1042*x^3 + 0.3153*cos + 0.1963*exp,0.8702777624130249
1,4,6,-0.0078*x^3 + -0.0153*x^4 + 0.3824*sqrt,0.5580944418907166
1,4,7,-1.0596*1 + -0.1333*cos + 0.0303*exp,0.4557817578315735
1,4,8,0.0714*1 + 0.1498*x^2 + -0.5536*sqrt,0.6380007266998291
1,4,9,-0.7908*1 + 2.5825*sin + -2.5390*tanh,0.8498096466064453
1,5,0,-1.4925*1 + -0.0148*x^4 + 0.4469*sqrt,0.5216420292854309
1,5,1,-0.5149*1 + -0.5579*x + 0.8070*tanh,0.4261248707771301
1,5,2,0.1114*x^2 + 0.0278*cos + -0.4698*sqrt,0.6578978300094604
1,5,3,0.1459*x^2 + -0.0094*x^3 + -0.6317*sqrt,0.7060309052467346
1,5,4,0.6868*cos + 0.9663*sqrt + -0.1345*tanh,0.5225770473480225
1,5,5,0.5510*1 + 2.0457*sin + -2.1392*tanh,0.3857671618461609
1,5,6,-0.3860*x + 0.0859*exp + 0.6708*tanh,0.9395595192909241
1,5,7,-0.7124*1 + 0.0870*sin + 0.1492*log,0.6740993857383728
1,5,8,-1.2097*sin + -0.0322*exp + 1.2553*tanh,0.8642333745956421
1,5,9,0.3244*x + -0.6382*cos + -0.1975*exp,0.6606170535087585
1,6,0,-0.8864*1 + -0.3883*cos + -0.3058*sqrt,0.7271608114242554
1,6,1,-0.3765*1 + 0.2502*x + -0.5123*tanh,0.5826212167739868
1,6,2,0.1151*x^2 + -0.0634*sin + -0.4370*sqrt,0.6413719654083252
1,6,3,0.3353*x + 0.1552*x^2 + -0.1776*exp,0.9390764236450195
1,6,4,-0.1455*x^3 + 0.5112*cos + 0.2760*exp,0.6259164810180664
1,6,5,0.4556*1 + -1.4360*sin + 1.3008*tanh,0.9014040231704712
1,6,6,-0.0405*x + 0.0452*exp + -0.0220*log,0.7299103736877441
1,6,7,-1.0617*1 + 0.2469*x + -0.1955*tanh,0.6694881916046143
1,6,8,0.8702*sin + -0.0826*exp + -0.5843*tanh,0.9150556325912476
1,6,9,0.4439*x + -0.3231*exp + 0.2114*log,0.6029385328292847
1,7,0,-1.4670*1 + -0.0574*x + 0.3169*sqrt,0.722819447517395
1,7,1,-0.4765*1 + -0.0614*x^2 + 0.2842*sqrt,0.7976755499839783
1,7,2,-0.1357*cos + 0.0647*sqrt + -0.0193*tanh,0.9585175514221191
1,7,3,-0.4621*1 + -0.2553*x^2 + 0.8992*sqrt,0.8132771253585815
1,7,4,1.1754*1 + 0.0210*x^4 + -0.4949*sqrt,0.7747502326965332
1,7,5,0.6256*1 + -0.0600*exp + 0.3266*tanh,0.828965961933136
1,7,6,2.7701*sin + 0.0801*exp + -3.0812*tanh,0.5959922075271606
1,7,7,0.6342*x + -0.5819*cos + -0.4476*exp,0.660625696182251
1,7,8,-0.1440*x^2 + -0.1930*cos + 0.3647*sqrt,0.49108970165252686
1,7,9,-0.7901*1 + 1.2671*sin + -1.3300*tanh,0.19253605604171753
1,8,0,-1.4386*1 + 2.1195*sin + -2.1024*tanh,0.5702577829360962
1,8,1,-0.3756*x + 0.1555*log + 0.6918*tanh,0.7914372086524963
1,8,2,0.1052*x^3 + -0.1817*exp + 0.4330*sqrt,0.6846940517425537
1,8,3,-0.2712*1 + 2.0931*sin + -2.0174*tanh,0.8531454205513
1,8,4,1.2271*1 + -0.5000*x + 0.9109*tanh,0.7045361399650574
1,8,5,0.6441*1 + 0.3320*sin + -0.0902*exp,0.7835419178009033
1,8,6,0.2143*1 + -0.4756*x + 0.8316*tanh,0.70981764793396
1,8,7,-1.5622*1 + -0.3088*x^2 + 1.4389*sqrt,0.8577721118927002
1,8,8,0.0406*x^3 + 0.2665*cos + 0.1387*log,0.8420536518096924
1,8,9,-0.9105*1 + -2.8666*sin + 2.8606*tanh,0.6490556001663208
1,9,0,-1.4507*1 + -1.9581*sin + 1.9641*tanh,0.6639633178710938
1,9,1,-0.2204*cos + -0.2020*exp + 0.5015*tanh,0.791282057762146
1,9,2,-0.1301*cos + 0.0703*sqrt + 0.0809*tanh,0.6194107532501221
1,9,3,0.1832*x^2 + -0.0463*exp + -0.4120*sqrt,0.9167242646217346
1,9,4,0.6955*1 + -0.0369*x^3 + -0.1041*log,0.5741294622421265
1,9,5,0.5227*1 + -2.2618*sin + 2.4304*tanh,0.5697585940361023
1,9,6,-0.0974*x^3 + -0.0508*x^4 + 0.2109*exp,0.8148312568664551
1,9,7,-1.2166*1 + -0.2861*x + 0.4253*tanh,0.6388740539550781
1,9,8,0.0539*x^4 + -0.1844*exp + 0.3479*tanh,0.581125020980835
1,9,9,-1.0340*1 + -0.1466*x^2 + 0.6498*sqrt,0.3437367081642151
2,0,0,-0.6173*x + -0.2552*sqrt + 0.9547*tanh,0.4020223617553711
2,1,0,0.0709*x^3 + -0.1441*exp + 0.3477*sqrt,0.8489620089530945
2,2,0,0.7601*x + -0.0619*exp + -1.0913*tanh,0.5325732231140137
2,3,0,-0.2462*x + 0.1412*exp + -0.4855*sqrt,0.6138837337493896
2,4,0,-0.0415*1 + -0.1220*x + 0.1811*tanh,0.7910166382789612
2,5,0,0.3431*x + -0.1205*sqrt + -0.5095*tanh,0.8776527643203735
2,6,0,-0.0910*x^3 + 0.1824*exp + -0.6359*sqrt,0.8849360942840576
2,7,0,0.3363*x + 0.0866*sqrt + -0.4971*tanh,0.8258307576179504
2,8,0,-0.3956*x + 0.7417*sin + 0.1597*sqrt,0.8807545304298401
2,9,0,0.2913*x + -0.1631*exp + 0.5718*sqrt,0.8711138963699341
