l2_errors,gini_history,n_params_history,total_elapsed,final_l2,final_n_params,method,nu,seed,peak_bytes,n_params,elapsed
"[0.3675273060798645, 0.13539913296699524, 0.13765521347522736, 0.13812501728534698]","[0.5546034208610796, 0.6611965230214262, 0.7590453886566387]","[910, 1820, 2730, 2730]",313.34591069997987,0.13812501728534698,2730,uniform_pikan,0.01,5678,1341296,2730,313.34591069997987
