layer_idx,in_idx,out_idx,formula,r2
1,2,7,0.5422*1 + 0.1386*exp + -0.3236*tanh,0.394024133682251
1,2,8,0.7329*x + -0.0543*exp + -1.2366*tanh,0.947928249835968
1,2,9,-0.3203*x + -0.0381*x^4 + 0.2098*exp,0.6934412717819214
1,3,0,0.7767*1 + 0.0543*exp + -0.1480*log,0.8055732846260071
1,3,1,0.0782*sin + 0.5986*cos + 0.9930*sqrt,0.6854901313781738
1,3,2,0.2531*1 + 0.3723*x + -0.7119*tanh,0.7335548400878906
1,3,3,0.1538*x^3 + -0.7521*cos + -0.2923*exp,0.8223279714584351
1,3,4,0.3072*x^2 + -0.0135*x^3 + 0.8681*cos,0.6948353052139282
1,3,5,1.6549*1 + -0.4169*sqrt + 0.1337*tanh,0.6054360866546631
1,3,6,0.6905*1 + -0.2400*x + 0.4219*tanh,0.7684872150421143
1,3,7,0.8343*1 + -3.7933*sin + 3.8386*tanh,0.7344063520431519
1,3,8,0.7627*sin + 0.0369*log + -0.7608*tanh,0.6593719720840454
1,3,9,-0.3798*x + 0.1440*cos + 0.7023*tanh,0.9569694399833679
1,4,0,0.4707*x^2 + 0.0158*x^3 + 1.1477*cos,0.7040480375289917
1,4,1,0.8999*1 + 0.1523*x + -0.3441*tanh,0.8464803695678711
1,4,2,0.1484*1 + 0.0689*exp + -0.3064*tanh,0.9314371943473816
1,4,3,-1.5559*1 + 0.3565*cos + 0.3745*sqrt,0.7919238209724426
1,4,4,1.0356*1 + 0.0455*x^3 + -0.0860*exp,0.7568114399909973
1,4,5,-0.6543*x + 1.0397*cos + 0.4330*exp,0.8499739170074463
1,4,6,0.3553*cos + 0.1742*exp + -0.3270*tanh,0.7590522766113281
1,4,7,0.6088*1 + -0.0842*x + 0.2357*cos,0.8288588523864746
1,4,8,0.3264*x + -0.3059*sqrt + -0.6145*tanh,0.8320252299308777
1,4,9,0.0381*exp + -0.0482*log + -0.0605*tanh,0.36636883020401
1,5,0,1.4730*1 + 0.2197*x^2 + -0.8060*sqrt,0.739100456237793
1,5,1,0.7290*1 + 0.0400*x^3 + 0.2072*cos,0.9784888029098511
1,5,2,-0.1803*x^2 + 0.0125*x^3 + 0.5558*sqrt,0.8440560102462769
1,5,3,-0.7789*cos + -0.2505*exp + 0.6949*tanh,0.667214572429657
1,5,4,0.3529*x^2 + 0.8944*cos + -0.0328*exp,0.8286657333374023
1,5,5,1.4402*1 + -0.3047*sin + 0.0729*exp,0.8257098197937012
1,5,6,0.6053*1 + 0.7882*x + -1.1950*tanh,0.8274997472763062
1,5,7,0.7559*1 + 0.3015*x + -0.6349*tanh,0.7586460113525391
1,5,8,-0.2269*x + -0.1081*x^2 + 0.0742*x^3,0.8343428373336792
1,5,9,0.1448*x + -0.0682*log + -0.1981*tanh,0.7549194097518921
1,6,0,1.1421*1 + 0.2391*x + -0.4731*tanh,0.7759466171264648
1,6,1,1.1635*1 + 0.1853*x^2 + -0.7629*sqrt,0.7408273220062256
1,6,2,0.7232*1 + -0.4230*cos + -0.3234*sqrt,0.8941956758499146
1,6,3,-1.2538*1 + -0.0985*sin + -0.0613*log,0.6536970138549805
1,6,4,1.6672*1 + -0.5955*cos + -0.5774*sqrt,0.9309631586074829
1,6,5,1.1375*1 + -0.1508*log + -0.0946*tanh,0.4436990022659302
1,6,6,0.6770*1 + 0.3494*x + -0.1242*x^3,0.7775514125823975
1,6,7,0.0155*x^3 + 0.6264*cos + 0.5789*sqrt,0.9125881195068359
1,6,8,0.0623*x^2 + 1.6811*sin + -1.5840*tanh,0.8699743151664734
1,6,9,0.3664*1 + 0.1481*x^2 + -0.6592*sqrt,0.36808985471725464
1,7,0,0.3871*x^2 + 1.2771*cos + -0.1482*sqrt,0.5345636010169983
1,7,1,1.0738*1 + 0.1399*x^2 + -0.4749*sqrt,0.5438820719718933
1,7,2,0.4333*1 + 0.2070*x + -0.1309*exp,0.6412805318832397
1,7,3,-0.9862*1 + 0.1043*x + -0.1166*cos,0.7250074744224548
1,7,4,0.9974*1 + 0.0333*x^3 + -0.0710*exp,0.3814988136291504
1,7,5,1.8366*1 + 0.2628*x^2 + -1.0014*sqrt,0.8780926465988159
1,7,6,0.1288*x^2 + 0.5828*cos + 0.0475*exp,0.9682354927062988
1,7,7,0.4964*1 + 0.0379*exp + -0.1006*log,0.7487833499908447
1,7,8,-0.2488*1 + -0.1333*x^2 + 0.5262*sqrt,0.7261595726013184
1,7,9,-0.1891*x^2 + -0.1067*sin + 0.6196*sqrt,0.817744791507721
1,8,0,1.3959*1 + 0.0186*x^4 + -0.5284*sqrt,0.8890059590339661
1,8,1,0.9931*1 + -0.3466*sqrt + 0.2153*tanh,0.7955265045166016
1,8,2,0.3593*x + 0.3828*sqrt + -0.6624*tanh,0.8588835000991821
1,8,3,-0.3650*x^2 + -1.1618*cos + 0.2548*sqrt,0.9471126198768616
1,8,4,1.0229*1 + 0.0158*x^4 + -0.4133*sqrt,0.796894907951355
1,8,5,1.4860*1 + -0.0940*x + 0.0217*x^4,0.5026352405548096
1,8,6,0.6361*1 + 1.8620*sin + -1.9840*tanh,0.46118348836898804
1,8,7,-0.1515*x^3 + 0.4974*cos + 0.2578*exp,0.7497361302375793
1,8,8,-0.0689*x^3 + 0.1322*exp + -0.5031*sqrt,0.8341425061225891
1,8,9,-0.0026*x^4 + 0.1389*exp + -0.2923*tanh,0.9447291493415833
1,9,0,1.3288*1 + -0.0053*x^3 + -0.0947*cos,0.6435935497283936
1,9,1,0.9635*1 + 1.2793*sin + -1.4769*tanh,0.5031585693359375
1,9,2,-0.9043*sin + 0.1918*cos + 0.8384*tanh,0.8469271063804626
1,9,3,-1.0063*1 + -0.1570*x + 0.3244*tanh,0.6058064699172974
1,9,4,0.3072*1 + 0.0589*exp + -0.1920*log,0.7870985269546509
1,9,5,1.5013*1 + 2.3955*sin + -2.4354*tanh,0.6901342272758484
1,9,6,0.6659*1 + 0.3429*x + -0.4802*tanh,0.4946538805961609
1,9,7,-0.4015*x + 0.4497*cos + 0.2771*exp,0.5743933916091919
1,9,8,0.0178*x^3 + 0.0254*x^4 + -0.5656*sqrt,0.9101422429084778
1,9,9,0.2515*1 + 0.0715*exp + -0.6604*sqrt,0.6752809286117554
2,0,0,0.1355*1 + -0.2597*sqrt + 0.1918*tanh,0.9118112325668335
2,1,0,-0.0815*x^2 + 0.3093*sqrt + 0.1231*tanh,0.9364410638809204
2,2,0,-1.9724*sin + -0.0158*log + 1.9732*tanh,0.8073383569717407
2,3,0,0.6356*sin + 0.2416*sqrt + -0.6575*tanh,0.7501997947692871
2,4,0,0.1389*1 + 2.0985*sin + -2.1309*tanh,0.42959022521972656
2,5,0,-0.6305*x + 0.3820*exp + -0.8825*sqrt,0.8512555360794067
2,6,0,0.2414*x + -0.1219*exp + 0.4676*sqrt,0.8052603602409363
2,7,0,2.2312*sin + 0.0876*exp + -2.7259*tanh,0.6419976949691772
2,8,0,0.2992*x^2 + 0.3089*cos + -0.8473*sqrt,0.876695990562439
2,9,0,-0.0430*x^2 + 2.7168*sin + -2.8015*tanh,0.7234153747558594
