l2_errors,gini_history,n_params_history,total_elapsed,cycle_times,final_l2,final_n_params,method,nu,seed,peak_bytes,n_params,elapsed
"[0.3675273060798645, 0.1828165203332901, 0.18697813153266907, 0.05301027372479439, 0.050853680819272995]","[0.5546034208610796, 0.6886157096793105, 0.798135056666625]","[910, 1560, 2210, 2860]",338.3203515000059,"[95.13544560002629, 19.63749649998499, 78.7177842000383]",0.050853680819272995,2860,ra_pikan,0.01,5678,1391500,2860,338.3203515000059
