l2_errors,gini_history,n_params_history,total_elapsed,final_l2,final_n_params,method,nu,seed,peak_bytes,n_params,elapsed
"[0.357479453086853, 0.12187407910823822, 0.11193273216485977, 0.15035675466060638]","[0.554895756753534, 0.5892024709683763, 0.7165542099214833]","[910, 1820, 2730, 2730]",593.5233398000128,0.15035675466060638,2730,uniform_pikan,0.01,4096,1342316,2730,593.5233398000128
