n_params_history,total_elapsed,cycle_times,final_l2,final_n_params,method,eps,seed,peak_bytes,n_params,elapsed
"[910, 1560, 2210, 2860]",1195.863480400003,"[214.98504170001252, 386.87842960003763, 381.33644889999414]",0.0004952178569510579,2860,ra_pikan,0.05,456,1432861,2860,1195.863480400003
