step,loss
0,5.670650005340576
1,5.744841575622559
2,4.845091342926025
3,5.336031436920166
4,5.004889488220215
5,4.961900234222412
6,4.8257904052734375
7,4.9216694831848145
8,5.317068576812744
9,4.76698637008667
10,4.624069690704346
11,4.850120544433594
12,4.959005832672119
13,5.037531852722168
14,4.103402137756348
15,4.489259719848633
16,4.615442276000977
17,3.9935171604156494
18,4.538876056671143
19,4.420149803161621
20,3.695258140563965
21,4.209599494934082
22,4.310423851013184
23,4.169033527374268
24,3.701040029525757
25,4.198640823364258
26,3.9503166675567627
27,3.8098831176757812
28,3.804807424545288
29,3.869515895843506
30,3.867302894592285
31,3.635720729827881
32,3.122206687927246
33,3.328596830368042
34,3.3977904319763184
35,3.282984733581543
36,3.610520601272583
37,3.394923210144043
38,3.341346025466919
39,3.0256383419036865
40,3.2574408054351807
41,3.2471604347229004
42,2.9840688705444336
43,3.0203747749328613
44,2.723989248275757
45,2.8327324390411377
46,2.829087495803833
47,2.817469596862793
48,2.5763039588928223
49,2.2147104740142822
50,2.439462423324585
51,2.370100975036621
52,2.315589666366577
53,2.261770009994507
54,2.0832622051239014
55,2.1801953315734863
56,1.9889169931411743
57,1.9138599634170532
58,1.9324572086334229
59,1.8568832874298096
60,1.9285860061645508
61,1.7544031143188477
62,1.6963423490524292
63,1.5977227687835693
64,1.3723669052124023
65,1.4335076808929443
66,1.4019687175750732
67,1.423180103302002
68,1.4499821662902832
69,1.3564082384109497
70,1.2587971687316895
71,1.1796292066574097
72,1.197381615638733
73,1.0554182529449463
74,1.1426149606704712
75,1.127645492553711
76,0.9466614127159119
77,1.0377076864242554
78,0.9517383575439453
79,0.9731241464614868
80,0.8913778066635132
81,0.9046990275382996
82,0.8553999066352844
83,0.8341742157936096
84,0.823204755783081
85,0.8541069030761719
86,0.8097667694091797
87,0.8098501563072205
88,0.7615011930465698
89,0.7432929277420044
90,0.7178572416305542
91,0.7130832672119141
92,0.7012670040130615
93,0.7231943607330322
94,0.6675787568092346
95,0.6674469709396362
96,0.654215931892395
97,0.6563803553581238
98,0.6230685710906982
99,0.6657136678695679
100,0.5679875612258911
101,0.5914660096168518
102,0.6116649508476257
103,0.574745237827301
104,0.5739462375640869
105,0.5730781555175781
106,0.5480613708496094
107,0.553874671459198
108,0.5057969689369202
109,0.5189840793609619
110,0.5202362537384033
111,0.4848902225494385
112,0.5158313512802124
113,0.4771130681037903
114,0.484363853931427
115,0.4803750813007355
116,0.49482131004333496
117,0.4719685912132263
118,0.44843578338623047
119,0.44479313492774963
120,0.44775956869125366
121,0.44573500752449036
122,0.43240857124328613
123,0.43379032611846924
124,0.4382518529891968
125,0.4343472719192505
126,0.4352918863296509
127,0.4060468077659607
128,0.4004409909248352
129,0.4051113724708557
130,0.3961692750453949
131,0.40360134840011597
132,0.39194971323013306
133,0.3914841413497925
134,0.40133801102638245
135,0.38430914282798767
136,0.37960749864578247
137,0.3868531584739685
138,0.3775838017463684
139,0.37086009979248047
140,0.3747849464416504
141,0.3685235381126404
142,0.37133607268333435
143,0.367489755153656
144,0.35672882199287415
145,0.35925665497779846
146,0.3583475649356842
147,0.3559306561946869
148,0.3757988214492798
149,0.35563933849334717
150,0.35471200942993164
151,0.3619627356529236
152,0.3591247797012329
153,0.3490872383117676
154,0.3511393070220947
155,0.3500711917877197
156,0.3563040494918823
157,0.3431049883365631
158,0.34375622868537903
159,0.35442692041397095
160,0.332744300365448
161,0.3460736572742462
162,0.3432658016681671
163,0.3422916531562805
164,0.332952082157135
165,0.3397466540336609
166,0.3281118869781494
167,0.33365005254745483
168,0.33035147190093994
169,0.33573848009109497
170,0.3181942403316498
171,0.3335949778556824
172,0.33553996682167053
173,0.3272720277309418
174,0.31224456429481506
175,0.3170410692691803
176,0.3246164619922638
177,0.3265927731990814
178,0.31902772188186646
179,0.3191186487674713
180,0.3285003900527954
181,0.3245075047016144
182,0.32633134722709656
183,0.3170046806335449
184,0.3183550238609314
185,0.3240678906440735
186,0.32136350870132446
187,0.3096529543399811
188,0.31367161870002747
189,0.30535560846328735
190,0.30957943201065063
191,0.31477996706962585
192,0.321017324924469
193,0.3180600106716156
194,0.3053562343120575
195,0.30807995796203613
196,0.3051374554634094
197,0.30552971363067627
198,0.2940140962600708
199,0.3057233393192291
200,0.31013137102127075
201,0.3107534646987915
202,0.30727559328079224
203,0.3032897710800171
204,0.29732340574264526
205,0.3003513813018799
206,0.305702269077301
207,0.2975894808769226
208,0.29574212431907654
209,0.3086528182029724
210,0.306729793548584
211,0.29709169268608093
212,0.29996925592422485
213,0.29599183797836304
214,0.29590168595314026
215,0.3047484755516052
216,0.29378360509872437
217,0.2892614006996155
218,0.2999989688396454
219,0.2992866039276123
220,0.286141961812973
221,0.2971592843532562
222,0.2913256287574768
223,0.2898298501968384
224,0.29148662090301514
225,0.2893238067626953
226,0.2828226685523987
227,0.2857498824596405
228,0.2795267701148987
229,0.29769906401634216
230,0.2831471860408783
231,0.2860496938228607
232,0.2927830219268799
233,0.2805577218532562
234,0.28091609477996826
235,0.27857255935668945
236,0.2773253917694092
237,0.2791444659233093
238,0.2827712893486023
239,0.2826177775859833
240,0.28882431983947754
241,0.2793455123901367
242,0.28584542870521545
243,0.2812731862068176
244,0.28341612219810486
245,0.28193724155426025
246,0.2724987268447876
247,0.2759871184825897
248,0.280044287443161
249,0.2768380641937256
250,0.2808119058609009
251,0.2736944854259491
252,0.2784792184829712
253,0.2767280638217926
254,0.2730369567871094
255,0.2739613652229309
256,0.2747355103492737
257,0.27286022901535034
258,0.27446889877319336
259,0.26879483461380005
260,0.26782113313674927
261,0.2669914662837982
262,0.264535516500473
263,0.27161070704460144
264,0.27783387899398804
265,0.26364460587501526
266,0.2725771367549896
267,0.2735098898410797
268,0.2614232897758484
269,0.2740793824195862
270,0.27216458320617676
271,0.26030489802360535
272,0.26576489210128784
273,0.26889729499816895
274,0.26103246212005615
275,0.27390944957733154
276,0.2599886655807495
277,0.2625080347061157
278,0.2694907784461975
279,0.2612636983394623
280,0.2597219944000244
281,0.2629890739917755
282,0.25982430577278137
283,0.263595849275589
284,0.26634156703948975
285,0.26340675354003906
286,0.2585050165653229
287,0.25559908151626587
288,0.2595277726650238
289,0.26061689853668213
290,0.255820631980896
291,0.25562384724617004
292,0.261206716299057
293,0.2565214931964874
294,0.26356804370880127
295,0.2557560205459595
296,0.2547839283943176
297,0.2541707158088684
298,0.2572398781776428
299,0.24732917547225952
300,0.257110595703125
301,0.2527218163013458
302,0.25790467858314514
303,0.2587864398956299
304,0.2509583830833435
305,0.2542884051799774
306,0.25588175654411316
307,0.2519581913948059
308,0.25419750809669495
309,0.25313234329223633
310,0.25464484095573425
311,0.25528815388679504
312,0.255863755941391
313,0.2539884150028229
314,0.25147590041160583
315,0.24909143149852753
316,0.2505500316619873
317,0.2523128092288971
318,0.25346118211746216
319,0.24950289726257324
320,0.25042083859443665
321,0.25059664249420166
322,0.2462347149848938
323,0.24696491658687592
324,0.25519365072250366
325,0.24257703125476837
326,0.24820412695407867
327,0.25141799449920654
328,0.250648558139801
329,0.2528809905052185
330,0.24513518810272217
331,0.24862439930438995
332,0.2494734227657318
333,0.24859261512756348
334,0.24516449868679047
335,0.24654825031757355
336,0.2412668615579605
337,0.24289986491203308
338,0.23814141750335693
339,0.24293482303619385
340,0.24351325631141663
341,0.24353563785552979
342,0.2480122148990631
343,0.24333852529525757
344,0.2409658282995224
345,0.24205106496810913
346,0.23928868770599365
347,0.24574126303195953
348,0.2407672107219696
349,0.2386418879032135
350,0.24088408052921295
351,0.2427617311477661
352,0.23808729648590088
353,0.2382625788450241
354,0.2376084327697754
355,0.2356141060590744
356,0.23584121465682983
357,0.23745131492614746
358,0.24407440423965454
359,0.2388685643672943
360,0.23508904874324799
361,0.2442704290151596
362,0.24350859224796295
363,0.24169017374515533
364,0.2456374317407608
365,0.23758721351623535
366,0.23997646570205688
367,0.2416878491640091
368,0.23763900995254517
369,0.23669958114624023
370,0.23481856286525726
371,0.23731420934200287
372,0.2387664020061493
373,0.23756185173988342
374,0.23541778326034546
375,0.2377193421125412
376,0.23606733977794647
377,0.23702803254127502
378,0.23524241149425507
379,0.24436664581298828
380,0.23389184474945068
381,0.23025430738925934
382,0.23738572001457214
383,0.23106476664543152
384,0.23839838802814484
385,0.2341265231370926
386,0.23466330766677856
387,0.2351384162902832
388,0.238505020737648
389,0.23292246460914612
390,0.23281972110271454
391,0.2323533296585083
392,0.23244965076446533
393,0.22974656522274017
394,0.23168931901454926
395,0.23223477602005005
396,0.2306637018918991
397,0.22952315211296082
398,0.22912737727165222
399,0.2345057874917984
400,0.23200051486492157
401,0.23583781719207764
402,0.2305133193731308
403,0.2369309961795807
404,0.22840066254138947
405,0.22906312346458435
406,0.23122721910476685
407,0.23149815201759338
408,0.2286720871925354
409,0.23126639425754547
410,0.23209774494171143
411,0.23030242323875427
412,0.22966596484184265
413,0.22268736362457275
414,0.22995705902576447
415,0.22786688804626465
416,0.22796176373958588
417,0.22671565413475037
418,0.22974184155464172
419,0.22729872167110443
420,0.22620990872383118
421,0.22762130200862885
422,0.2292974889278412
423,0.2306250035762787
424,0.2258676439523697
425,0.22853323817253113
426,0.22723282873630524
427,0.2235415279865265
428,0.22630223631858826
429,0.22894977033138275
430,0.22581322491168976
431,0.2216969132423401
432,0.22802747786045074
433,0.2200811207294464
434,0.22822217643260956
435,0.23060855269432068
436,0.2244548499584198
437,0.22929264605045319
438,0.22175975143909454
439,0.22547884285449982
440,0.22494074702262878
441,0.22118131816387177
442,0.22564134001731873
443,0.22605346143245697
444,0.22546431422233582
445,0.22177547216415405
446,0.2252185344696045
447,0.22393573820590973
448,0.22466540336608887
449,0.2242821305990219
450,0.21917091310024261
451,0.22239667177200317
452,0.22191765904426575
453,0.22490201890468597
454,0.22202369570732117
455,0.22096994519233704
456,0.223470076918602
457,0.21981258690357208
458,0.22231677174568176
459,0.22679069638252258
460,0.2185172289609909
461,0.22209620475769043
462,0.21793049573898315
463,0.22410300374031067
464,0.22532278299331665
465,0.22214603424072266
466,0.22152988612651825
467,0.22167427837848663
468,0.2215205579996109
469,0.22108526527881622
470,0.21794185042381287
471,0.21705080568790436
472,0.21955549716949463
473,0.2212054431438446
474,0.21792149543762207
475,0.21898813545703888
476,0.22126895189285278
477,0.22845521569252014
478,0.2196715772151947
479,0.21928603947162628
480,0.21782198548316956
481,0.22426410019397736
482,0.22322994470596313
483,0.22146162390708923
484,0.21649852395057678
485,0.21861228346824646
486,0.22163836658000946
487,0.2250921130180359
488,0.22066831588745117
489,0.21567265689373016
490,0.21871933341026306
491,0.21791425347328186
492,0.22180791199207306
493,0.21845993399620056
494,0.2211204320192337
495,0.21889543533325195
496,0.22390808165073395
497,0.21928951144218445
498,0.21772129833698273
499,0.21529383957386017
500,0.22442814707756042
501,0.2167198359966278
502,0.20882999897003174
503,0.2099311500787735
504,0.20536300539970398
505,0.2080598622560501
506,0.19439493119716644
507,0.19436213374137878
508,0.19070743024349213
509,0.18844324350357056
510,0.18556533753871918
511,0.18435239791870117
512,0.1838424801826477
513,0.18128760159015656
514,0.1801273226737976
515,0.18041034042835236
516,0.17652960121631622
517,0.17331691086292267
518,0.1703002154827118
519,0.17178970575332642
520,0.17038494348526
521,0.16893979907035828
522,0.1674724519252777
523,0.1680983155965805
524,0.1617632955312729
525,0.1656755954027176
526,0.16485951840877533
527,0.15723496675491333
528,0.1594899445772171
529,0.15789921581745148
530,0.15564359724521637
531,0.1523946076631546
532,0.15157486498355865
533,0.1510302722454071
534,0.15108339488506317
535,0.14401200413703918
536,0.15192970633506775
537,0.15028920769691467
538,0.1419024020433426
539,0.14560893177986145
540,0.1410323679447174
541,0.1435810625553131
542,0.13739915192127228
543,0.13775667548179626
544,0.13902337849140167
545,0.1372709721326828
