l2_errors,gini_history,n_params_history,total_elapsed,final_l2,final_n_params,method,nu,seed,peak_bytes,n_params,elapsed
"[0.402273952960968, 0.3172861337661743, 0.25308769941329956, 0.2399415671825409]","[0.5536702520624127, 0.6538485924052116, 0.7378139939090989]","[910, 1820, 2730, 2730]",481.40399270001217,0.2399415671825409,2730,uniform_pikan,0.001,789,1342407,2730,481.40399270001217
