l2_errors,gini_history,n_params_history,total_elapsed,cycle_times,final_l2,final_n_params,method,nu,seed,peak_bytes,n_params,elapsed
"[0.41437089443206787, 0.4775245487689972, 0.4316437244415283, 0.31115102767944336, 0.3126859962940216]","[0.5584370036981172, 0.8549724337311406, 0.7105654264982637]","[910, 1560, 2210, 2860]",1107.7657456000452,"[238.21315490000416, 92.55895729997428, 304.6826666999841]",0.3126859962940216,2860,ra_pikan,0.001,42,1396428,2860,1107.7657456000452
