l2_errors,gini_history,n_params_history,total_elapsed,final_l2,final_n_params,method,nu,seed,peak_bytes,n_params,elapsed
"[0.4124068021774292, 0.3693717420101166, 0.37888869643211365, 0.3782677948474884]","[0.5646611616109045, 0.7293190967368602, 0.7644352466828825]","[910, 1820, 2730, 2730]",456.7228380999877,0.3782677948474884,2730,uniform_pikan,0.001,2024,1340395,2730,456.7228380999877
