l2_errors,gini_history,n_params_history,total_elapsed,cycle_times,final_l2,final_n_params,method,nu,seed,peak_bytes,n_params,elapsed
"[0.34200745820999146, 0.3292965292930603, 0.23796029388904572, 0.12685050070285797, 0.026192475110292435]","[0.5743689650299516, 0.6168251906640142, 0.855731700967839]","[910, 1560, 2210, 2860]",1436.771063000022,"[67.97980839997763, 392.67355809995206, 426.82045860000653]",0.026192475110292435,2860,ra_pikan,0.01,123,1402039,2860,1436.771063000022
