l2_errors,gini_history,n_params_history,total_elapsed,cycle_times,final_l2,final_n_params,method,nu,seed,peak_bytes,n_params,elapsed
"[0.3588443100452423, 0.2681085765361786, 0.22100473940372467, 0.10298879444599152]","[0.5538021821976923, 0.789226508008086, 0.7314816794005623]","[910, 1560, 2210, 2860]",1186.374675500032,"[208.6162912999862, 307.8457884999807, 395.9330884999945]",0.10298879444599152,2860,ra_pikan,0.01,42,79346997,2860,1186.374675500032
