l2_errors,gini_history,n_params_history,total_elapsed,cycle_times,final_l2,final_n_params,method,nu,seed,peak_bytes,n_params,elapsed
"[0.3794928193092346, 0.2087581902742386, 0.2581956684589386, 0.3265368640422821, 0.33325833082199097]","[0.5590858110879702, 0.6429401490560452, 0.667584419818749]","[910, 1560, 2210, 2860]",505.69710150000174,"[139.28471209999407, 29.710285100038163, 35.34133910003584]",0.33325833082199097,2860,ra_pikan,0.005,6789,1390151,2860,505.69710150000174
