n_params_history,total_elapsed,cycle_times,final_l2,final_n_params,method,eps,seed,peak_bytes,n_params,elapsed
"[910, 1560, 2210, 2860]",326.4440653999918,"[98.02539279998746, 65.1268185999943, 77.96263979998184]",0.0004895245656371117,2860,ra_pikan,0.1,789,1447796,2860,326.4440653999918
