n_params_history,total_elapsed,cycle_times,final_l2,final_n_params,method,Pe,seed,peak_bytes,n_params,elapsed
"[910, 1560, 2210, 2860]",1480.9185292000184,"[95.83177360001719, 90.10767210001359, 115.70416550000664]",3.0769588947296143,2860,ra_pikan,500.0,456,1415843,2860,1480.9185292000184
