l2_errors,gini_history,n_params_history,total_elapsed,final_l2,final_n_params,method,nu,seed,peak_bytes,n_params,elapsed
"[0.41437089443206787, 0.34224826097488403, 0.3058110773563385, 0.2839719355106354]","[0.5584370036981172, 0.6487048933271445, 0.6777126475591372]","[910, 1820, 2730, 2730]",476.9457453999785,0.2839719355106354,2730,uniform_pikan,0.001,42,1342054,2730,476.9457453999785
