l2_errors,gini_history,n_params_history,total_elapsed,final_l2,final_n_params,method,nu,seed,peak_bytes,n_params,elapsed
"[0.35130470991134644, 0.3187260031700134, 0.25262153148651123, 0.0920696035027504]","[0.5405137666548928, 0.6212510237362988, 0.6461151326630095]","[910, 1820, 2730, 2730]",634.1770565999905,0.0920696035027504,2730,uniform_pikan,0.01,1234,1341239,2730,634.1770565999905
