layer_idx,in_idx,out_idx,formula,r2
1,6,4,-0.4777*1 + 1.1613*sin + -1.2878*tanh,0.5584710836410522
1,6,5,-0.5567*1 + 1.3055*sin + -1.3697*tanh,0.5843526721000671
1,6,6,1.7274*1 + -0.0926*exp + 0.1737*tanh,0.9049315452575684
1,6,7,-0.3652*x + 0.6153*cos + 0.2845*exp,0.7142573595046997
1,6,8,-0.5774*1 + -0.1436*x + -0.0102*x^4,0.9734111428260803
1,6,9,-0.0610*x^3 + -0.0207*x^4 + 0.1418*exp,0.8579550385475159
1,7,0,-1.7480*1 + -1.7786*sin + 1.8511*tanh,0.21248948574066162
1,7,1,0.8286*1 + 4.2121*sin + -4.4699*tanh,0.48180675506591797
1,7,2,0.1378*cos + 0.0636*exp + -0.2271*tanh,0.7425981760025024
1,7,3,0.3539*sin + -0.1414*exp + 0.2196*sqrt,0.8211691379547119
1,7,4,0.0432*x^3 + -0.2777*cos + -0.0944*exp,0.3663421869277954
1,7,5,-0.0465*x^4 + -0.5147*cos + 0.0751*tanh,0.5775457620620728
1,7,6,1.9163*1 + 0.2173*x^2 + -0.9036*sqrt,0.5614884495735168
1,7,7,1.0435*1 + -0.0099*x^4 + -0.1047*tanh,0.8230410814285278
1,7,8,-0.3674*cos + -0.1422*exp + 0.4169*tanh,0.49686485528945923
1,7,9,-0.1081*cos + -0.0200*exp + -0.0835*log,0.6486151814460754
1,8,0,-1.8640*1 + 0.9317*sin + -0.8926*tanh,0.6788848638534546
1,8,1,0.0191*x^3 + 0.5194*cos + 0.6975*sqrt,0.6552863121032715
1,8,2,0.1120*sin + -0.0483*log + 0.3825*sqrt,0.9831249713897705
1,8,3,0.0530*x^3 + -0.1301*exp + 0.4343*sqrt,0.808986246585846
1,8,4,-0.4540*1 + 0.1215*sin + 0.2022*sqrt,0.9480313658714294
1,8,5,-0.7415*1 + -0.0760*x^3 + 0.1108*exp,0.8687560558319092
1,8,6,0.6108*x^2 + 0.0185*x^3 + 1.5553*cos,0.575577974319458
1,8,7,1.1756*1 + -0.6966*x + 1.0575*tanh,0.37615084648132324
1,8,8,-0.9397*1 + -0.2811*x^2 + 1.1066*sqrt,0.6069077253341675
1,8,9,-0.3180*x + 0.2802*sqrt + 0.3474*tanh,0.9820792078971863
1,9,0,-1.9446*1 + 0.3177*x + -0.4102*tanh,0.737864077091217
1,9,1,-0.3011*x + 0.4667*cos + 0.1959*exp,0.48850804567337036
1,9,2,0.0797*1 + 0.0259*exp + -0.0470*log,0.3116445541381836
1,9,3,0.0316*x^4 + -0.1700*exp + 0.4766*tanh,0.8645666837692261
1,9,4,-0.4242*1 + 0.0638*exp + -0.1472*sqrt,0.9218133091926575
1,9,5,-0.7291*1 + 0.6158*x + -1.0499*tanh,0.8364001512527466
1,9,6,0.4932*x^2 + 1.6334*cos + -0.1350*tanh,0.9555635452270508
1,9,7,0.6346*cos + -0.0320*log + 0.9177*sqrt,0.8319207429885864
1,9,8,-0.6707*1 + -0.0250*exp + 0.2114*sqrt,0.6825869083404541
1,9,9,0.1138*1 + -0.1770*x + 0.2852*tanh,0.8670809268951416
2,0,0,-0.1539*x^3 + 0.5487*cos + 0.3243*exp,0.9035272002220154
2,1,0,0.8465*1 + -2.2948*sin + 2.4030*tanh,0.26516270637512207
2,2,0,0.6917*1 + -0.1167*sin + -0.0850*log,0.6150193214416504
2,3,0,-0.1096*x^3 + 0.7291*cos + 0.1910*exp,0.9319856762886047
2,4,0,0.8687*1 + -0.2391*sin + 0.0511*exp,0.8623321056365967
2,5,0,1.1260*1 + 0.0168*x^4 + -0.5533*sqrt,0.8981436491012573
2,6,0,0.8303*1 + 0.3390*x + -0.5897*tanh,0.25004106760025024
2,7,0,0.9310*1 + -1.5552*sin + 1.5941*tanh,0.42204922437667847
2,8,0,-0.2552*x^2 + -0.1928*log + 1.5915*sqrt,0.7702635526657104
2,9,0,0.9711*1 + 0.1686*x + -0.2649*sin,0.6841304898262024
