l2_errors,gini_history,n_params_history,total_elapsed,final_l2,final_n_params,method,nu,seed,peak_bytes,n_params,elapsed
"[0.41404783725738525, 0.35265401005744934, 0.370630145072937, 0.3763875365257263]","[0.5802123231676696, 0.7746764839915373, 0.7998617023487178]","[910, 1820, 2730, 2730]",329.2988191000186,0.3763875365257263,2730,uniform_pikan,0.001,3141,1338516,2730,329.2988191000186
