l2_errors,gini_history,n_params_history,total_elapsed,cycle_times,final_l2,final_n_params,method,nu,seed,peak_bytes,n_params,elapsed
"[0.37654954195022583, 0.39375340938568115, 0.37631624937057495, 0.4004829227924347, 0.4305163323879242]","[0.5678752105067305, 0.6553401410941092, 0.6858759442142027]","[910, 1560, 2210, 2860]",869.4378017000272,"[62.96008199994685, 68.5912030999898, 75.11776579997968]",0.4305163323879242,2860,ra_pikan,0.005,123,1386450,2860,869.4378017000272
