l2_errors,gini_history,n_params_history,total_elapsed,final_l2,final_n_params,method,nu,seed,peak_bytes,n_params,elapsed
"[0.3794928193092346, 0.2657070457935333, 0.26485946774482727, 0.26773348450660706]","[0.5590858110879702, 0.6898125959034745, 0.7465579972943633]","[910, 1820, 2730, 2730]",467.6113364000339,0.26773348450660706,2730,uniform_pikan,0.005,6789,1339505,2730,467.6113364000339
