layer_idx,in_idx,out_idx,formula,r2
1,1,2,-0.4034*1 + 0.0070*x^3 + 0.1965*cos,0.8511309027671814
1,1,3,0.1193*x^3 + -0.3596*cos + -0.2647*exp,0.8976002335548401
1,1,4,0.0326*x^3 + -0.2775*cos + -0.1214*exp,0.9830365180969238
1,1,5,-1.4190*1 + -0.1299*x + 0.3469*tanh,0.8616980314254761
1,1,6,0.0800*x + -0.0067*x^4 + 0.1153*log,0.816394567489624
1,1,7,0.1963*x^2 + 0.3849*cos + -0.4007*sqrt,0.9228757619857788
1,1,8,0.1150*x^3 + 0.0477*x^4 + -0.2499*exp,0.8548610210418701
1,1,9,0.1774*x^2 + 0.4562*sin + -0.2018*exp,0.764484167098999
1,2,0,-0.9553*1 + -0.3216*x + 0.1546*exp,0.7976417541503906
1,2,1,0.0474*x^4 + -0.2150*exp + 0.5896*tanh,0.5817296504974365
1,2,2,-0.1322*1 + -0.2269*x + 0.3199*tanh,0.2740630507469177
1,2,3,-0.4196*cos + -0.4648*sqrt + 0.0601*tanh,0.6832667589187622
1,2,4,-0.0782*sin + -0.3802*cos + -0.4495*sqrt,0.6748331785202026
1,2,5,-0.4795*x^2 + 0.0189*x^3 + -1.2526*cos,0.5910470485687256
1,2,6,-0.0687*x + -0.0762*x^2 + -0.2990*cos,0.6041703820228577
1,2,7,0.4608*1 + 0.1538*x^2 + -0.6543*sqrt,0.8106727600097656
1,2,8,-0.0222*x^3 + 0.0417*x^4 + -0.6779*sqrt,0.6831570863723755
1,2,9,-0.1823*1 + -1.7519*sin + 1.8324*tanh,0.5358536839485168
1,3,0,-0.2325*x^2 + -0.1451*sin + -0.6438*cos,0.8497262001037598
1,3,1,-0.2667*1 + 0.3931*x + -0.6636*tanh,0.44512712955474854
1,3,2,-0.1489*1 + 0.1514*x + -0.2201*tanh,0.47057366371154785
1,3,3,0.2779*x + -0.4574*cos + -0.1496*exp,0.9722049236297607
1,3,4,-0.3789*1 + -0.2258*x + 0.3887*tanh,0.43541210889816284
1,3,5,-1.2670*1 + 3.8182*sin + -3.9047*tanh,0.37776219844818115
1,3,6,-0.2477*1 + 2.7373*sin + -2.7414*tanh,0.7388663291931152
1,3,7,0.0569*x^2 + 0.1213*sin + -0.1045*log,0.751268744468689
1,3,8,0.0460*x^3 + -0.1094*exp + 0.2265*sqrt,0.7608206868171692
1,3,9,-0.6690*1 + 0.3093*cos + 0.2761*sqrt,0.5913758277893066
1,4,0,-0.8343*1 + 0.2877*x + -0.5046*tanh,0.5847187042236328
1,4,1,0.0602*sin + -0.1143*cos + -0.1731*sqrt,0.9308992624282837
1,4,2,0.0927*x^2 + 0.1238*x^3 + -0.2185*exp,0.8161202669143677
1,4,3,-0.4264*1 + 2.9256*sin + -3.1063*tanh,0.49822813272476196
1,4,4,-0.3892*1 + -0.0612*x^2 + -0.0696*tanh,0.5206007957458496
1,4,5,-1.3059*1 + 1.5463*sin + -1.6726*tanh,0.43021267652511597
1,4,6,0.9539*x + -0.0883*exp + -1.3931*tanh,0.7526522874832153
1,4,7,-0.2939*x + -0.1155*log + 0.5092*tanh,0.6454194784164429
1,4,8,-0.0884*x^3 + -4.2514*sin + 4.8126*tanh,0.6715433597564697
1,4,9,-0.0221*x^4 + -0.1142*sin + 0.0886*log,0.6824414134025574
1,5,0,-0.9904*1 + -0.1068*x^3 + 0.1488*exp,0.5591921806335449
1,5,1,-0.0378*exp + 0.0506*log + 0.1039*tanh,0.649843692779541
1,5,2,0.1120*x^2 + 0.0616*x^3 + -0.1297*exp,0.5829187631607056
1,5,3,-0.6982*1 + -0.0394*x^3 + 0.0500*exp,0.6644465923309326
1,5,4,-0.3476*1 + -0.7961*x + 1.1857*tanh,0.8145630359649658
1,5,5,-1.4182*1 + -2.1893*sin + 2.2432*tanh,0.7244216203689575
1,5,6,0.1670*x^2 + -0.1126*sin + -0.8840*sqrt,0.9368513226509094
1,5,7,0.2473*1 + -0.1701*x + 0.0900*tanh,0.7598229646682739
1,5,8,0.0442*x + -0.0434*x^2 + 0.0504*log,0.4333217144012451
1,5,9,0.0683*exp + 0.1292*log + -0.2741*tanh,0.8642414808273315
1,6,0,0.2841*x + -0.4019*cos + -0.1972*exp,0.563570499420166
1,6,1,-0.1770*1 + 0.1769*x + -0.3318*tanh,0.8603333234786987
1,6,2,-0.1842*x^2 + 0.0429*exp + 0.0759*log,0.901617169380188
1,6,3,-0.1948*x^2 + 0.0241*x^3 + -0.4875*cos,0.6808987855911255
1,6,4,0.4949*x + 0.2449*x^2 + -0.3282*exp,0.7483029365539551
1,6,5,-1.2948*1 + -1.5172*sin + 1.5472*tanh,0.6870729327201843
1,6,6,-0.3402*1 + 0.4502*x + -0.6772*tanh,0.6484947204589844
1,6,7,0.1111*x + 0.0098*x^4 + -0.0960*log,0.8019256591796875
1,6,8,-0.2735*1 + 0.0531*exp + -0.2858*tanh,0.8798677921295166
1,6,9,-0.3420*1 + -2.3848*sin + 2.5015*tanh,0.36853688955307007
1,7,0,-0.1258*x + -0.4649*cos + -0.8257*sqrt,0.9565238356590271
1,7,1,-0.1279*1 + -0.3025*x + 0.5767*tanh,0.9034775495529175
1,7,2,-0.2286*1 + 0.4816*x + -0.7301*tanh,0.4931562542915344
1,7,3,-0.5908*1 + 0.3425*x + -0.4232*tanh,0.568760871887207
1,7,4,-0.4879*1 + 0.2222*sqrt + 0.0440*tanh,0.9680461883544922
1,7,5,-1.2429*1 + -2.8342*sin + 2.8550*tanh,0.7519800066947937
1,7,6,0.1390*x^3 + -0.3076*exp + 0.6253*sqrt,0.6858912706375122
1,7,7,0.1842*cos + 0.3408*sqrt + -0.0382*tanh,0.46139413118362427
1,7,8,-1.9732*sin + -0.1223*cos + 2.0448*tanh,0.7276157140731812
1,7,9,-0.3911*1 + 0.2685*x + -0.4828*tanh,0.47728806734085083
1,8,0,-0.9017*1 + -0.0184*x^4 + 0.5756*sqrt,0.9220609068870544
1,8,1,0.5096*x + -0.1119*x^3 + -0.0812*exp,0.8776816725730896
1,8,2,0.2187*x^2 + 0.0097*x^3 + -0.5427*sqrt,0.846977710723877
1,8,3,0.0755*x^3 + -0.3398*cos + -0.1215*exp,0.61394202709198
1,8,4,-0.5614*1 + 0.1599*cos + -0.0572*tanh,0.9135571122169495
1,8,5,0.1116*x + -0.4707*x^2 + -1.3097*cos,0.8455742597579956
1,8,6,0.1156*x^2 + 0.1324*sin + -0.8301*sqrt,0.8296852111816406
1,8,7,0.2316*cos + 0.1960*sqrt + -0.1000*tanh,0.6144644618034363
1,8,8,0.1136*x^3 + -0.1684*exp + 0.2929*sqrt,0.8918472528457642
1,8,9,0.0882*x^2 + 0.0386*x^3 + -0.7478*sqrt,0.9510926008224487
1,9,0,-0.1036*x + -0.6189*cos + -0.5668*sqrt,0.9284301996231079
1,9,1,0.1643*x^2 + -0.2100*sin + -0.5413*sqrt,0.7395601868629456
1,9,2,0.3833*x + -0.2547*exp + 0.5457*sqrt,0.797457218170166
1,9,3,-0.6022*1 + 0.0176*exp + 0.1293*tanh,0.9823035597801208
1,9,4,-0.5496*1 + -0.0889*x^2 + 0.4404*sqrt,0.2605289816856384
1,9,5,-1.4888*1 + 0.3080*sqrt + -0.0835*tanh,0.7730345129966736
1,9,6,-0.1882*1 + -0.6378*x + 0.9803*tanh,0.5776882171630859
1,9,7,0.2429*1 + -0.2619*x + 0.4389*tanh,0.3152809739112854
1,9,8,-3.4054*sin + -0.0863*exp + 3.7490*tanh,0.6465201377868652
1,9,9,-0.2152*1 + -1.2378*sin + 1.2737*tanh,0.4806389808654785
2,0,0,0.3776*1 + 0.3809*x + -0.6435*sin,0.821829080581665
2,1,0,0.2619*1 + 0.3467*x + -0.5293*tanh,0.8039996027946472
2,2,0,-0.0836*x + 0.1936*cos + 0.0586*exp,0.8169293999671936
2,3,0,-0.4783*x + -0.2643*x^2 + 0.3574*exp,0.7620967030525208
2,4,0,0.2429*x^2 + 0.4584*cos + -0.5945*sqrt,0.801139235496521
2,5,0,0.1851*1 + -1.8352*sin + 2.0493*tanh,0.651103138923645
2,6,0,0.2306*1 + 0.1457*sqrt + 0.0946*tanh,0.3896738886833191
2,7,0,0.0283*x^3 + 0.2609*cos + 0.2822*sqrt,0.7198853492736816
2,8,0,-0.1684*x^2 + 0.0150*x^3 + 0.8867*sqrt,0.6476383209228516
2,9,0,0.3884*1 + 0.0924*x^2 + -0.3732*sqrt,0.7889452576637268
