l2_errors,gini_history,n_params_history,total_elapsed,final_l2,final_n_params,method,nu,seed,peak_bytes,n_params,elapsed
"[0.38299816846847534, 0.25352466106414795, 0.20700006186962128, 0.19807258248329163]","[0.5470854010615677, 0.6228060929881322, 0.7172533971016087]","[910, 1820, 2730, 2730]",476.11962589999894,0.19807258248329163,2730,uniform_pikan,0.005,1234,1342894,2730,476.11962589999894
