l2_errors,gini_history,n_params_history,total_elapsed,final_l2,final_n_params,method,nu,seed,peak_bytes,n_params,elapsed
"[0.4104805588722229, 0.29888784885406494, 0.3102029860019684, 0.31416603922843933]","[0.5535861848795789, 0.6979138115215756, 0.7292939242226846]","[910, 1820, 2730, 2730]",440.1976127999951,0.31416603922843933,2730,uniform_pikan,0.001,4096,1338674,2730,440.1976127999951
