layer_idx,in_idx,out_idx,formula,r2
1,2,5,-0.0523*x^2 + -0.0631*log + 0.4901*sqrt,0.9229744076728821
1,2,6,0.6345*cos + -0.0579*exp + 0.6570*sqrt,0.9203181266784668
1,2,7,-0.5148*1 + 0.0627*log + -0.1375*tanh,0.7585092186927795
1,2,8,0.1966*x^2 + -0.1085*sin + -0.8266*sqrt,0.7766317129135132
1,2,9,0.4857*x + -0.0854*exp + -0.5675*tanh,0.9470544457435608
1,3,0,-0.9296*1 + 0.0669*x + -0.0664*cos,0.6142244935035706
1,3,1,0.0393*x^3 + -0.4175*cos + -0.0475*exp,0.9557808637619019
1,3,2,-0.1612*x^2 + -0.0486*exp + 0.4830*sqrt,0.936495840549469
1,3,3,1.3409*1 + 0.2094*x^2 + -0.8069*sqrt,0.7621001601219177
1,3,4,-0.0234*x^3 + -0.0287*x^4 + 0.1409*log,0.4831380844116211
1,3,5,-0.1931*x^2 + -0.0407*log + 0.7454*sqrt,0.5604169368743896
1,3,6,1.0787*1 + -0.2855*cos + -0.1952*sqrt,0.8564602732658386
1,3,7,-0.8259*1 + -0.0858*x^2 + 0.4556*sqrt,0.8684008121490479
1,3,8,-0.2782*1 + 0.3018*x + -0.3664*tanh,0.4297490119934082
1,3,9,0.0814*x^3 + -0.1809*exp + 0.5538*sqrt,0.8195267915725708
1,4,0,-0.0623*exp + 0.2761*log + -0.5959*sqrt,0.7154212594032288
1,4,1,-0.3994*1 + -0.0989*x^2 + -0.0398*sin,0.8973979353904724
1,4,2,-0.0502*x^2 + 0.0064*x^3 + 0.2704*sqrt,0.5301198959350586
1,4,3,1.0463*1 + 0.2334*x + -0.4517*tanh,0.8074756860733032
1,4,4,-0.3877*1 + -0.2008*x + 0.2384*tanh,0.6606206297874451
1,4,5,-0.2041*sin + 0.2256*cos + 0.0739*exp,0.6600202322006226
1,4,6,0.8306*1 + 0.2598*x + -0.3798*tanh,0.2855799198150635
1,4,7,-0.2763*x^2 + 0.0477*sin + -0.6334*cos,0.6052267551422119
1,4,8,-0.2708*1 + -0.0314*exp + 0.1112*tanh,0.41921907663345337
1,4,9,0.0087*x^4 + 0.0293*exp + -0.4653*sqrt,0.9045429229736328
1,5,0,-0.3607*x^2 + -0.0203*x^3 + -0.9179*cos,0.6590772867202759
1,5,1,-0.5447*1 + 0.3447*sqrt + -0.1093*tanh,0.783276379108429
1,5,2,-0.0967*x^3 + -4.7451*sin + 5.3187*tanh,0.659818172454834
1,5,3,1.0311*1 + 0.3950*x + -0.5580*tanh,0.407640278339386
1,5,4,-0.5356*1 + -0.0765*x^2 + 0.3750*sqrt,0.6031014323234558
1,5,5,0.4922*1 + 0.2866*sin + -0.0774*exp,0.771621823310852
1,5,6,-0.5678*x + 0.3266*cos + 0.2687*exp,0.9105900526046753
1,5,7,-0.3899*cos + -0.1385*exp + 0.3779*tanh,0.63881516456604
1,5,8,-0.3642*1 + -0.0547*x^3 + 0.1563*sqrt,0.8098713755607605
1,5,9,0.0505*cos + 0.0429*log + 0.0755*tanh,0.8742193579673767
1,6,0,0.4048*x + -0.5332*cos + -0.2812*exp,0.4884580969810486
1,6,1,-0.4911*1 + -0.2760*x + 0.5322*sin,0.8646559715270996
1,6,2,2.4399*sin + 0.1414*exp + -3.0979*tanh,0.875685453414917
1,6,3,1.0545*1 + 0.3656*x + -0.5984*tanh,0.5207297205924988
1,6,4,-0.3726*1 + 0.0225*sin + -0.1202*sqrt,0.5813676118850708
1,6,5,0.0187*sin + -0.0538*log + 0.5382*sqrt,0.8617587089538574
1,6,6,0.8236*1 + 0.0707*x^3 + -0.0923*exp,0.3779948353767395
1,6,7,-0.2792*x^2 + 0.0109*x^3 + -0.6213*cos,0.4731101989746094
1,6,8,0.0750*log + -0.4436*sqrt + -0.0562*tanh,0.8100683689117432
1,6,9,0.5384*x + 0.0355*x^2 + -0.7988*tanh,0.8118494749069214
1,7,0,-1.1561*1 + 0.0699*exp + -0.2134*tanh,0.6825577616691589
1,7,1,0.0993*x^3 + -0.1933*cos + -0.2158*exp,0.9109861254692078
1,7,2,-0.2419*x + 0.2078*sqrt + 0.3934*tanh,0.9694277048110962
1,7,3,0.4713*x^2 + 1.2515*cos + -0.5194*sqrt,0.9143706560134888
1,7,4,-0.3961*1 + -0.1285*sqrt + -0.0430*tanh,0.5032479166984558
1,7,5,0.0937*exp + -0.0880*log + -0.2498*tanh,0.7247440814971924
1,7,6,-0.1052*sin + 0.5011*cos + 0.7634*sqrt,0.9189926385879517
1,7,7,0.1425*1 + -0.6723*cos + -0.5584*sqrt,0.9447787404060364
1,7,8,0.0357*x^3 + -0.1146*exp + 0.0814*log,0.8532798290252686
1,7,9,-0.0100*x^4 + -0.1053*cos + 0.1478*sqrt,0.8979467153549194
1,8,0,-0.7367*1 + 0.0790*x^3 + -0.1310*exp,0.6892727613449097
1,8,1,-0.5952*1 + 0.1266*cos + 0.0650*sqrt,0.30964791774749756
1,8,2,0.4931*x + 0.1725*sqrt + -0.9983*tanh,0.9699321389198303
1,8,3,0.5148*cos + -0.1004*log + 1.1355*sqrt,0.6434905529022217
1,8,4,-0.4097*1 + -0.6632*x + 1.2491*tanh,0.8605570793151855
1,8,5,0.3763*1 + 0.0194*x^3 + -0.0297*exp,0.46856242418289185
1,8,6,0.9478*1 + 0.1711*x^2 + -0.7070*sqrt,0.371374249458313
1,8,7,0.4881*x^2 + 0.0525*x^3 + -1.7424*sqrt,0.7875495553016663
1,8,8,-0.3715*1 + 0.2485*sqrt + -0.0645*tanh,0.5965460538864136
1,8,9,-1.3596*sin + -0.0608*cos + 1.5190*tanh,0.791193425655365
1,9,0,-1.0500*1 + 0.0136*exp + -0.0161*log,0.47585707902908325
1,9,1,-0.0440*sin + -0.3436*cos + -0.3742*sqrt,0.6720708608627319
1,9,2,-0.6171*x + 0.1418*cos + 1.0743*tanh,0.7846819162368774
1,9,3,1.0914*1 + 0.2884*x + -0.3867*tanh,0.4791679382324219
1,9,4,-0.4643*1 + -0.2127*sin + 0.0485*exp,0.9393348693847656
1,9,5,-2.5674*sin + 0.3171*cos + 2.8193*tanh,0.8261066675186157
1,9,6,0.6676*1 + 0.1255*exp + -0.4016*tanh,0.8950513601303101
1,9,7,-0.2398*x^2 + -0.5987*cos + 0.1753*tanh,0.8411679267883301
1,9,8,-0.0419*x + -0.2269*cos + -0.4380*sqrt,0.4229736328125
1,9,9,-0.1672*x^2 + 2.6092*sin + -2.5583*tanh,0.8225488662719727
2,0,0,1.0554*1 + -0.1065*x^2 + 0.0197*x^3,0.9029854536056519
2,1,0,-0.4234*x + 0.5688*cos + 0.2443*exp,0.48140448331832886
2,2,0,1.0093*1 + -0.6006*x + 1.0740*tanh,0.9741102457046509
2,3,0,0.1623*x + 0.2848*x^2 + 1.0076*cos,0.8921693563461304
2,4,0,1.1754*1 + 0.0525*sin + 0.0613*log,0.3751010298728943
2,5,0,-0.3551*x + 0.7516*cos + 0.2564*exp,0.9516861438751221
2,6,0,1.4247*1 + -0.3516*cos + -0.2307*sqrt,0.922844648361206
2,7,0,1.1454*1 + 0.0106*x^4 + -0.4276*sqrt,0.7168633341789246
2,8,0,1.0966*1 + 0.0379*x^3 + -0.2217*sqrt,0.9700942635536194
2,9,0,1.0530*1 + 0.0524*x^3 + -0.0664*exp,0.7649644017219543
