step,loss
0,34.36150360107422
1,26.265907287597656
2,19.512269973754883
3,14.496074676513672
4,9.886959075927734
5,7.839151859283447
6,5.954440116882324
7,3.6643588542938232
8,3.670736789703369
9,3.0018093585968018
10,2.8211750984191895
11,2.451972007751465
12,2.2946438789367676
13,1.953162431716919
14,1.9612131118774414
15,1.5206758975982666
16,1.3167282342910767
17,1.06267511844635
18,0.9720509648323059
19,0.7776110172271729
20,0.8363552093505859
21,0.8674099445343018
22,0.9218937158584595
23,0.8959873914718628
24,0.9142920970916748
25,0.8983777761459351
26,0.8328906297683716
27,0.7776954174041748
28,0.6423286199569702
29,0.6749937534332275
30,0.6379281282424927
31,0.6285685300827026
32,0.6094399690628052
33,0.6458872556686401
34,0.6466449499130249
35,0.6366848945617676
36,0.6248196363449097
37,0.5683016777038574
38,0.5795456767082214
39,0.500442385673523
40,0.4392802119255066
41,0.44096091389656067
42,0.4456256628036499
43,0.393674373626709
44,0.4088003933429718
45,0.4222363829612732
46,0.40543586015701294
47,0.3851858973503113
48,0.35966426134109497
49,0.3489178717136383
50,0.3434235155582428
51,0.32393550872802734
52,0.30698829889297485
53,0.3036743700504303
54,0.2952249050140381
55,0.31183910369873047
56,0.28588247299194336
57,0.25933414697647095
58,0.2720014452934265
59,0.25143536925315857
60,0.23788043856620789
61,0.237177774310112
62,0.22816599905490875
63,0.23010900616645813
64,0.23252202570438385
65,0.2100331038236618
66,0.20795784890651703
67,0.21391651034355164
68,0.17679375410079956
69,0.18789775669574738
70,0.18834517896175385
71,0.18229621648788452
72,0.17818519473075867
73,0.16596007347106934
74,0.16654707491397858
75,0.15476787090301514
76,0.15502452850341797
77,0.14486294984817505
78,0.158187597990036
79,0.14956331253051758
80,0.14990249276161194
81,0.13152368366718292
82,0.1371118724346161
83,0.13339093327522278
84,0.13331598043441772
85,0.12685798108577728
86,0.12927144765853882
87,0.1289326250553131
88,0.11179278790950775
89,0.11121731251478195
90,0.11809426546096802
91,0.11673283576965332
92,0.10554593801498413
93,0.1106259822845459
94,0.1055578961968422
95,0.10694724321365356
96,0.10195847600698471
97,0.10070519149303436
98,0.10227987170219421
99,0.09916437417268753
100,0.10371305048465729
101,0.09081204235553741
102,0.09419985860586166
103,0.09196875244379044
104,0.09164582192897797
105,0.08564747869968414
106,0.09224845468997955
107,0.08737071603536606
108,0.08348288387060165
109,0.085187166929245
110,0.08600997924804688
111,0.08436799049377441
112,0.07835055142641068
113,0.08265829086303711
114,0.0864395797252655
115,0.07942710071802139
116,0.07532081007957458
117,0.07427231967449188
118,0.07153715938329697
119,0.07350745797157288
120,0.07365399599075317
121,0.07388359308242798
122,0.0721544697880745
123,0.06830117851495743
124,0.06982125341892242
125,0.07377287745475769
126,0.07005780935287476
127,0.0713571161031723
128,0.06782688200473785
129,0.06665030121803284
130,0.06724842637777328
131,0.06560327112674713
132,0.061820827424526215
133,0.05986975133419037
134,0.06594861298799515
135,0.06311187893152237
136,0.06039993837475777
137,0.062234945595264435
138,0.05784531682729721
139,0.06032389774918556
140,0.06241630017757416
141,0.06044205278158188
142,0.06079293414950371
143,0.059708621352910995
144,0.057772498577833176
145,0.054971423000097275
146,0.05717858299612999
147,0.05325521156191826
148,0.05617913976311684
149,0.05644439905881882
150,0.05440043658018112
151,0.05586899816989899
152,0.05545923113822937
153,0.054618798196315765
154,0.04997709020972252
155,0.05161236971616745
156,0.05508967861533165
157,0.053034476935863495
158,0.049062974750995636
159,0.04909098148345947
160,0.05032220482826233
161,0.047044187784194946
162,0.05110885947942734
163,0.05107521638274193
164,0.04940345883369446
165,0.048708848655223846
166,0.047875840216875076
167,0.05136049538850784
168,0.04660947248339653
169,0.04881381615996361
170,0.045977041125297546
171,0.046604935079813004
172,0.04503995552659035
173,0.04798667132854462
174,0.046920549124479294
175,0.046672381460666656
176,0.046043895184993744
177,0.04496225342154503
178,0.04528749734163284
179,0.0441715307533741
180,0.04384850338101387
