n_params_history,total_elapsed,cycle_times,final_l2,final_n_params,method,Pe,seed,percentile,peak_bytes,n_params,elapsed
"[910, 1550, 2190, 2830]",788.2371035999968,"[192.11776229999668, 178.36267240000598, 191.40285220000078]",4740.5830078125,2830,ra_pikan,100.0,789,80.0,2027257,2830,788.2371035999968
