n_params_history,total_elapsed,cycle_times,final_l2,final_n_params,method,Pe,seed,percentile,peak_bytes,n_params,elapsed
"[910, 1230, 1550, 1870]",359.377680199992,"[82.05596970001352, 73.45008880000387, 83.76669600000605]",2.7510344982147217,1870,ra_pikan,100.0,42,95.0,1434264,1870,359.377680199992
