n_params_history,total_elapsed,cycle_times,final_l2,final_n_params,method,Pe,seed,percentile,peak_bytes,n_params,elapsed
"[910, 1560, 2210, 2860]",1255.6292222000193,"[282.3816891000024, 77.19309380004415, 103.31838319997769]",2.1734681129455566,2860,ra_pikan,100.0,6789,95.0,1412065,2860,1255.6292222000193
