n_params_history,total_elapsed,cycle_times,final_l2,final_n_params,method,Pe,seed,percentile,peak_bytes,n_params,elapsed
"[910, 1870, 2830, 2830]",362.9980529000022,"[77.99072059999162, 78.50076239999908, 80.6477101000055]",14.829996109008789,2830,ra_pikan,500.0,456,70.0,2026372,2830,362.9980529000022
