n_params_history,total_elapsed,cycle_times,final_l2,final_n_params,method,Pe,seed,percentile,peak_bytes,n_params,elapsed
"[910, 1560, 2210, 2860]",1157.6497703000205,"[263.5998890000046, 71.35925769997993, 91.82195890002185]",2.729583263397217,2860,ra_pikan,100.0,5678,95.0,1415161,2860,1157.6497703000205
