n_params_history,total_elapsed,cycle_times,final_l2,final_n_params,method,Pe,seed,percentile,peak_bytes,n_params,elapsed
"[910, 1550, 2190, 2830]",389.5736861000041,"[80.85907250001037, 76.3599164000043, 111.17887420000625]",12.647627830505371,2830,ra_pikan,100.0,123,80.0,2038254,2830,389.5736861000041
