n_params_history,total_elapsed,cycle_times,final_l2,final_n_params,method,Pe,seed,percentile,peak_bytes,n_params,elapsed
"[910, 1230, 1550, 1870]",433.77047120001225,"[98.30349860001297, 73.58631790000072, 84.91098269999202]",2.8208770751953125,1870,ra_pikan,500.0,123,95.0,1435351,1870,433.77047120001225
