n_params_history,total_elapsed,cycle_times,final_l2,final_n_params,method,Pe,seed,percentile,peak_bytes,n_params,elapsed
"[910, 1550, 2190, 2830]",760.4907337000041,"[196.05322539999906, 173.23606300000392, 203.59582189998764]",14.113612174987793,2830,ra_pikan,500.0,789,80.0,2030163,2830,760.4907337000041
